id,title,abstract,study_program
2682,PELAYANAN DAN JASA TRAVEL BAGI WISATAWAN DAN PELAKU BISNIS DI EXCELLENT HOLIDAYS TOUR AND TRAVEL BANDUNG EXCELLENT HOLIDAYS ツアーにおける観光客や ビジネスマンのサービス,"Dalam memenuhi persyaratan kelulusan akademik Program Diploma III Fakultas Bahasa Program Studi Bahasa Jepang Universitas Widyatama salah satunya adalah mahasiswa harus melaksanakan Praktek Kerja Lapangan dan dengan penyusunan Laporan Praktek Kerja. Penulis melaksanakan praktik kerja lapangan selama 100 jam yang dilaksanakan sejak 14 Maret 2011 sampai 23 April 2011 di Excellent Holidays Tour and Travel di Jl.WR Supratman No.3, Bandung Jawa Barat Indonesia. Excellent Holidays Tour and Travel Bandung adalah salah satu perusahaan yang membuka layanan bagi wisatawan yang ingin melakukan perjalanan, wisata, bisnis dan juga menyediakan paket liburan (domestic dan luar negeri), Airticket, dokumen perjalanan, pemandu wisata, dan lain-lain. Oleh karena itu penulis mengangkat tema untuk laporan praktik kerja ini “PELAYANAN DAN JASA TRAVEL BAGI WISATAWAN DAN PELAKU BISNIS DI EXCELLENT HOLIDAYS TOUR AND TRAVEL BANDUNG. Selama melaksanakan Praktik Kerja penulis ditempatkan sebagai Domestik divisi yang tugasnya antara lain: Melayani konsumen mulai dari pemesanan tiket sampai keluar tiket Domestic ticket, mendata konsumen yang telah mendapatkan pelayanan, membuat Invoice sebagai bukti pembayaran, mengerjakan pekerjaan dengan alat kantor (scan, copy, fax), menjawab telefon yang masuk, menterjemahkan Packing Tour and Travel dari bahasa Inggris ke bahasa Jepang, mengirimkan Packing Tour And Travel Excellent Holidays ke email travel-travel di Jepang. Selama melaksanakan Praktik Kerja penulis mendapatkan banyak pengetahuan mengenai dunia bisnis dan dunia kerja yang sesungguhnya, penulis sedikitnya mengetahui di Excellent Holidays menawarkan paket-paket Tour wisata dan bisnis yang dapat menarik wisatawan, pelayanan dan jasa yang memberikan kemudahan dan kepuasan kepada wisatawan ataupun pelaku bisnis dalam segi fasilitas maupun pelayanan dalam perjalanan wisata dan bisnisnya. Selain itu juga penulis mendapatkan banyak hal baru yaitu cara reservasi pesawat dan juga dijelaskannya sistem reservasi yang ada di Excellent Holidays Tour and travel. Kini Biro Perjalanan Wisata Tour and Travel memiliki peranan yang sangat penting dan besar dalam dunia pariwisata, karena merupakan salah satu ujung tombak dalam mengembangkan dunia pariwisata dan wisatawan asing yang masuk untuk berwisata disamping itu dapat pula menambah devisa negara. Penulis berharap pengalaman yang penulis peroleh selama melaksanakan Praktik Kerja Lapangan dapat bermanfaat bagi penulis khususnya dan bagi pembaca pada umumnya.",Bahasa Jepang
2903,ANALISIS MAJAS PADA LIRIK LAGU KEPOMPONG DAN BEGITU INDAH VERSI JEPANG 日本語版のさなぎと美しさのせいさの歌詞の比喩的な 言葉の分析,"Penelitian ini bertujuan untuk mengetahui dan mendeskripsikan jenis majas yang terdapat pada lirik lagu Indonesia yang telah diterjemahkan ke versi bahasa Jepang. Lirik lagu merupakan salah satu jenis karya sastra yang mengandung berbagai jenis majas beserta maknanya. Majas merupakan sebuah cara mengekspresikan pikiran melalui pilihan kata yang tersirat. Metode pengumpulan data yang digunakan pada penelitian ini adalah metode simak dengan teknik catat, sedangkan metode analisis data menggunakan metode referensial dengan teknik dasar bilah unsur penentu. Sumber data yang digunakan merupakan lirik lagu Indonesia yang berjudul Kepompong dan Begitu Indah yang sudah diterjemahkan ke versi Jepang oleh Hiroaki Kato. Hasil penelitian berupa jenis majas pada lirik lagu Kepompong terdapat 6 jenis majas yaitu simile, personifikasi, metafora, antitesis, hiperbola dan repetisi. Majas yang paling dominan pada lirik lagu tersebut adalah simile. Sedangkan pada lirik lagu Begitu Indah terdapat 5 jenis majas yaitu personifikasi, metafora, hiperbola, paralelisme dan pleonasme. Majas yang paling dominan pada lirik lagu tersebut adalah hiperbola.",Bahasa Jepang
3020,Laporan Tugas Akhir Laporan Praktek Kerja Di PT. Oriens Prima Lestari PT.Oriens Prima Lestari で実習のレポート,"Pelaksanaan praktik kerja ini dilakukan sebagai syarat kelulusan bagi mahasiswa program Diploma III Jurusan Bahasa Jepang Fakultas Bahasa Universitas Widyatama Bandung. Praktik kerja dilaksanakan oleh penulis ini bertujuan untuk menerapkan ilmu pengetahuan yang didapat di bangku perkuliahan untuk diterapkan pada dunia kerja secara nyata, serta untuk menambah wawasan, pengalaman, dan pengetahuan bagi penulis. Praktik kerja yang dilaksanakan oleh penulis berlangsung pada tanggal 25 juli sampai dengan tanggal 2 September 2005 di PT. Oriens Prima Lestari yang beralokasi di jalan Raya Sunan Gunung Jati no.16 Cirebon. Pada saat melakukan praktik kerja ini penulis mendapat banyak pengalaman yang sangat berguna untuk dapat diterapkan pada dunia kerja secara nyata. Penulis juga melakukan berbagai kegiatan seperti mengumpulkan dan mengolah data serta mengamati kegiatan marketing  di PT. Oriens Prima Lestari di Cirebon.",Bahasa Jepang
3152,MANAJEMEN PESERTA PELATIHAN DI LEMBAGA KURSUS DAN PELATIHAN YUMNAA ARSY LKP YUMNAA ARSY のトレーニング参加者の管理,"Di era globalisasi ini banyak negara yang mulai terbuka dan menerima warga negara asing untuk dapat bekerja dan mencari ilmu dinegaranya. Salah satunya adalah negara Jepang. Beragam program magang dan juga beasiswa ditawarkan oleh Jepang. LKP Yumnaa Arsy sebagai salah satu lembaga yang menyelenggarakan program pelatihan dan penyaluran tenaga kerja ke Jepang, memiliki tanggung jawab untuk menciptakan calon tenaga kerja yang berkualitas dan berdaya saing tinggi. Untuk mencapai hal tersebut diperlukan manajemen yang baik dan benar. Untuk mengetahui bagaimana manajemen peserta pelatihan, mulai dari awal proses rekrutmen peserta pelatihan sampai dengan keberangkatan ke negara Jepang, di lembaga pelatihan dan penyalur tenaga kerja. Penulis melaksanakan praktik kerja lapangan sekaligus penelitian di LKP Yumnaa Arsy. Dalam pelaksanaan praktik kerja tersebut penulis ditugaskan sebagai asisten pengajar disana. Metode penelitian yang digunakan yaitu penelitian kualitatif, dengan metode penulisan deskriptif. Dimana penulis akan memaparkan dan memberikan gambaran mengenai pelaksanaan praktik kerja lapangan yang dilaksanakan oleh penulis dan juga pemaparan tentang manajemen peserta pelatihan di Lembaga Kursus dan Pelatihan Yumnaa Arsy. Teknik pengumpulan data yang dilakukan yaitu dengan cara melakukan wawancara dan observasi. Narasumber merupakan staf pegawai di LKP Yumnaa Arsy. Hasil dari penelitian ini dapat disimpulkan bahwa manajemen peserta pelatihan di LKP Yumnaa Arsy dirancang untuk membantu dan mempersiapkan para peserta pelatihan disana agar dapat menjadi tenaga kerja yang terampil, adaftatif, mempunyai daya saing dan cakap dalam berbahasa dan bertatakrama sesuai dengan lapangan kerja teknik di Jepang, yang telah disesuaikan dengan kebutuhan dan permintaan user (pihak perusahaan Jepang).",Bahasa Jepang
3378,PROGRAM TOKUTEI GINOU UNTUK MEMPERMUDAH BEKERJA DI JEPANG BERSAMA LPK SEKAI MUSTIKA INDONESIA,"Program Tokutei Ginou merupakan salah satu bentuk kerjasama antara beberapa pihak yang dalam hal ini adalah Negara Indonesia dengan Negara Jepang untuk meningkatkan hubungan baik dalam bidang tertentu, dan bertujuan melaksanakan pembinaan terhadap SDM yang berkontribusi dalam pengembangan industri, meningkatkan saling pengertian dan persahabatan kedua negara. Penulis melaksanakan PKL di LPK Sekai Mustika Indonesia yang dilaksanakan terhitung dari tanggal 15 Juni 2021 s.d 15 Juli 2021. LPK Sekai Mustika Indonesia berlokasi di Jl. Talun Rancakendal RT.001 Rw.004 Desa Jelegong, Rancaekek. Tujuan dari Praktik Kerja Lapangan ini adalah untuk mengetahui bagaimana cara kerja dari program Tokutei Ginou yang diselenggarakan oleh LPK Sekai Mustika Indonesia itu sendiri dan juga mengenai daya tarik dari LPK Sekai Mustika Indonesia. Penulis menggunakan metode deskriptif yaitu suatu metode untuk pembuatan laporan melalui pengamatan langsung di lapangan dan pengumpulan data dari perusahaan. Penulis juga melakukan wawancara terbatas dengan pegawai perusahaan. Kesimpulan dari penulisan Tugas Akhir ini adalah daya tarik program Tokutei Ginou di LPK Sekai Mustika Indonesia adalah program Tokutei Ginou tersebut jelas / pasti, karena pemagang yang melaksanakan program Tokutei Ginou pasti akan berangkat ke Jepang. Hal itu juga yang melatarbelakangi pemagang memilih program pemagangan di LPK Sekai Mustika Indonesia.",Bahasa Jepang
3527,DESTINASI UTAMA FAVORIT DI JEPANG BERDASARKAN MUSIM BAGI PENGGUNA JASA H.I.S TOURS & TRAVEL BANDUNG バンドンのＨＩＳツアーのお客にとって四季折々の最も興味を起こさせる日本における主な目的地,"Jepang merupakan salah satu destinasi favorit bagi wisatawan mancanegara, khususnya wisatawan Indonesia. Laporan ini membahas destinasi utama favorit di Jepang berdasarkan musim bagi pengguna jasa H.I.S Tours & Travel Bandung pada tahun 2016. Secara umum, destinasi utama favorit di Jepang pada setiap musim bagi pengguna jasa H.I.S Tours & Travel adalah Tokyo. Sebagai tambahan, laporan ini menyampaikan informasi destinasi utama favorit berdasarkan kewarganegaraan sebagai perbandingan antara wisatawan Indonesia dengan wisatawan asing. Laporan ini pun membahas faktor-faktor yang membuat wisatawan Indonesia datang ke Tokyo. Faktor-faktor tersebut adalah tersedianya transportasi yang canggih dan lengkap, banyaknya tempat menarik untuk berbelanja, dan adanya berbagai jenis makanan yang dijual di Tokyo. Selain itu, Tokyo juga merupakan kota yang aman dan berteknologi canggih. Dalam laporan ini, penulis menggunakan metode deskriptif.",Bahasa Jepang
3587,Peranan Usaha Pemasaran Dalam Penjualan  Paket Wisata Di Visitour Tours & Travel,"Untuk memenuhi persyaratan kelulusan Akademik Program Diploma III Fakultas Bahasa Program Studi Bahasa Jepang Universitas Widyatama salah satunya adalah harus melaksanakan Praktek Kerja Lapangan.  Mahasiswa harus melaksanakan Praktek Kerja Lapangan selama kurang lebih 100 jam. Setelah melaksanakan Praktek Kerja Lapangan tersebut maka harus menyusun Laporan Praktek Kerja. 	Penulis melakukan Praktek Kerja dari tanggal 15 Maret 2006 sampai               6 April 2006 di PT.Visitour Tours and Travel. PT. Visitour berada di Jalan Dipati Ukur No. 68 Bandung. Dahulu dikenal dengan nama PT. Visi Mandiri tetapi sejak Januari tahun 2003, sampai sekarang namanya berubah menjadi PT. Visitour.          PT. Visitour adalah Biro Perjalanan yang memberikan bermacam-macam pelayanan. Misalnya paket wisata, ticketing dan hal-hal yang berhubungan dengan perjalanan. Selama Praktik Kerja Lapangan di sana saya belajar banyak hal.  Untuk pertama kalinya saya merasa sangat kesulitan, tetapi karena diberitahu oleh karyawan di sana, sedikit demi sedikit saya menjadi mengerti tentang dunia travel.  Di sana saya belajar melayani penjualan tiket pesawat terbang, mengetik bermacam-macam surat, menjawab telepon yang masuk dan membantu persiapan lomba mewarnai gambar untuk anak TK yaitu Warna Bahari. 	Akhir-akhir ini pariwisata semakin meningkat, di mana-mana terdapat tempat wisata yang menarik. Oleh karena itu para wisatawan banyak berdatangan untuk menikmatinya. Untuk melakukan perjalanannya tersebut, biasanya mereka menggunakan jasa Biro Perjalanan. 	Biro Perjalanan pada umumnya melayani pembelian tiket, membuat paket wisata dan sebagainya. Di dalam paket wisata tersebut telah tertulis jenis-jenis kegiatan yang akan dilakukan, lamanya waktu kunjungan, harga dan lainnya. 	Paket wisata harus dibuat semenarik mungkin, agar para wisatawan tertarik untuk membelinya. Oleh karena itu harus dilakukan promosi paket wisata tersebut.  Misalnya melalui iklan di surat kabar, iklan di televisi, pendekatan terhadap pelanggan dan sebagainya. Semakin banyak paket wisata yang terjual maka akan semakin berpengaruh baik, yaitu banyaknya profit bagi perusahaan tersebut.",Bahasa Jepang
3594,TINGKAT KEPATUHAN ROOM ATTENDANT TERHADAP SOP DI BAGIAN HOUSEKEEPING HOTEL IBIS BUDGET,"Laporan ini disusun berdasarkan hasil dari Praktik Kerja Lapangan penulis yang diselenggarakan di Hotel Ibis Budget Asia Afrika mulai tanggal 20 Maret hingga 10 April 2017. Pada saat Praktik Kerja Lapangan penulis ditempatkan di bagian housekeeping department dan sebagai room attendant. Laporan Tugas Akhir ini, penulis mengangkat tema “Tingkat Kepatuhan Room Attendant Terhadap SOP Di Bagian Housekeeping Hotel Ibis Budget”, sesuai dengan pekerjaan pada saat melakukan Praktik Kuliah Lapangan. Dalam teknik penyusunan laporan, penulis menggunakan metode deskriptif, yaitu metode yang menggambarkan susunan yang sistematis secara aktual dan cermat (Sukmadinata, 2006:5), dengan tujuan memberikan informasi yang aktual, factual dan sistimatik kepada pembaca. Penulis juga melakukan pengamatan langsung di lapangan, mengumpulkan data perusahan yang bersangkutan, diskusi dengan pegawai perusahaan terkait dengan tema laporan serta menyebarkan kuesioner yang berkaitan dengan tema yang diangkat. Selama Praktik Kerja Lapangan penulis bertugas dan bertanggung jawab atas pemeliharaan dan kebersihan kamar di hotel, seperti merawat dan membersihkan area kamar. Pada saat merawat dan membersihkan area kamar, hotel mempunyai Standar Operasional Prosedur yang harus ditaati room attendant. Standar Operasional Prosedur yang berlaku menjelaskan cara dan tahapan-tahapan dalam merawat dan membersihkan kamar. Dari hasil observasi yang dilakukan penulis selama Praktik Kerja Lapangan terhadap 13 room attendant dihasilkan 72,09% room attendant melakukan pekerjaan sesuai dengan Standar Operasional Prosedur.",Bahasa Jepang
3602,PELANGGARAN PRINSIP KESOPANAN TINDAK TUTUR PENOLAKAN DALAM SERIAL DRAMA OH ! MY BOSS ! KOI WA BESSATSU DE (Kajian Pragmatik) ドラマ「 Oh ! My Boss ! 恋は別冊で 」における断りの言語行為 に対する丁寧さ原理の礼儀 （語用論の研究）,"Penolakan dalam bahasa Jepang disampaikan dengan memikirkan berbagai macam strategi untuk menjaga perasaan mitra tutur sehingga ungkapan penolakan tersebut terdengar lebih sopan. Umumnya, strategi yang digunakan adalah strategi tidak langsung. Hal ini sudah menjadi kebudayaan masyarakat Jepang dalam melakukan penolakan. Penelitian ini bertujuan untuk menganalisis apakah jika sebuah tindak tutur penolakan disampaikan dengan strategi secara tidak langsung dapat mengakibatkan pelanggaran prinsip kesopanan atau tidak dikaitkan dengan budaya Jepang yaitu uchi dan soto. Penelitian ini menggunakan metode deskriptif kualitatif karena penulis menggambarkan situasi dalam analisis data. Data diperoleh dari drama Jepang sebab variasi bahasa dalam drama terdengar alami. Analisis data dilakukan sesuai teori kesopanan dari Leech, strategi penolakan dari Beebe, Takashi, dan Ullis. Sedangkan teori faktor penyebab dari Hayashi. Dari penelitian ditemukan bahwa pelanggaran prinsip kesopanan pada tindak tutur penolakan tetap terjadi meskipun penutur telah menggunakan strategi secara tidak langsung. Sebanyak 20 data tindak tutur penolakan dengan strategi tidak langsung melanggar prinsip kesopanan dan 16 data tindak tutur penolakan dengan strategi secara langsung juga melanggar prinsip kesopanan. Pelanggaran paling banyak terjadi terhadao maksim kemurahan. Faktor yang mempengaruhi pelanggaran yaitu faktor ba, ningen kankei, dan naiyou. Pelanggaran terjadi dalam ruang lingkup uchi. Selain itu, terdapat 6 data tindak tutur penolakan yang tidak melanggar prinsip kesopanan.",Bahasa Jepang
3659,PENGGUNAAN BAHASA DALAM PROSES PENYIARAN DI RADIO SADANG PURWAKARTA RADIO SADANG PURWAKARTA で放送中の言語について,"Praktik Kerja Lapangan adalah salah satu syarat akademik dalam menyelesaikan Pendidikan Diploma III Program Studi Bahasa Jepang pada Fakultas Bahasa Universitas Widyatama. Penulis melaksanakan Praktik Kerja Lapangan di PT. Media Informasi Lintas Dimensi (Radio Sadang 103.6 FM), terhitung dari tanggal 2 September sampai dengan 27 September 2013. Tujuan dari Praktik Kerja Lapangan dan penulisan laporan ini adalah untuk mencari cara terbaik dalam memaksimalkan sebuah program acara radio melalui penyiar yang interaktif, mengetahui penggunaan bahasa penyiaran di Radio Sadang Purwakarta, juga memberikan solusi dan informasi kepada mahasiswa Universitas Widyatama yang tertarik dalam dunia penyiaran. Metode yang digunakan penulis dalam pembuatan laporan ini adalah metode deskriptif, yang menggambarkan susunan yang sistematis secara aktual dan cermat. Penulis melakukan pengamatan langsung di lapangan, mengumpulkan data dari perusahaan yang bersangkutan, wawancara terbatas dengan pegawai perusahaan, serta menuangkan pengalaman yang dialami langsung oleh penulis. Selama melaksanakan praktik kerja, penulis ditugaskan untuk melakukan proses editing spot iklan, mengkonversi format lagu, dan menyusun playlist siaran. Semua itu dilakukan untuk menunjang kelancaran sebuah program acara radio. Penulis berharap pengalaman yang diperoleh selama melaksanakan Praktik Kerja Lapangan dapat bermanfaat bagi pembaca.",Bahasa Jepang
3842,PERANAN WIRAUSAHA KOLAM RENANG SELLY’S SEBAGAI SALAH SATU SARANA REKREASI DI KOTA BANDUNG バンドン市にあるリクリエーション施設としてセーリスイミン グプールと言う企業家の役割,"Tugas praktik ini dilakukan sebagai persyaratan akademik bagi kelulusan di Program Diploma III Jurusan Bahasa Jepang, Fakultas Bahasa, Universitas Widyatama. Penulis melakukan praktik kerja di kolam renang Selly’s Swimming Pool yang terletak di Jalan Rancagoong No.9 Turangga Bandung. Tugas praktik ini dikerjakan selama selang waktu 7 Desember 2010 hingga 30 Desember 2010. Selama mengerjakan tugas praktik ini, penulis ditempatkan di beberapa posisi yaitu ticketing, pemotongan tiket, pemeliharaan kolam dan kebersihan luar kolam, dan juga mengerjakan tugas-tugas keseharian tiap posisi tersebut bersamaan dengan pengumpulan data. Kolam renang Selly’s Swimming Pool yang didirikan tahun 1985, merupakan salah satu perintis kolam renang untuk sarana rekreasi keluarga. Dalam perkembangannya kolam renang Selly’s Swimming Pool telah mengalami dua kali pergantian manajemen. Saat ini kolam renang Selly’s Swimming Pool selain sebagai tempat rekreasi, kini tengah merintis usaha promosi kolam renang sebagai sarana pendidikan dan pelatihan renang. Usia yang sudah mencapai puluhan tahun dari manajemen kolam renang ini penulis ambil sebagai riset dalam melakukan tugas praktik sebab dapat dipelajari banyak hal seputar perkembangan kolam renang dan pengembangan bisnis wahana wartatirta (wisata permainan air).",Bahasa Jepang
3900,Laporan Praktik Kerja Di Dinas Kebudayaan Dan Pariwisata Provinsi Jawa Barat (DISBUDPAR),"Budaya dan pariwisata merupakan hal yang tidak bisa dipisahkan, baik budaya budaya sendiri maupun budaya asing, berlatar belakang dari pemikiran tersebut, penulis melakukan Praktik Kerja Lapangan (PKL) di salah satu instansi pemerintah di bidang kebudayaan dan pariwisata tepatnya DISBUDPAR. 	Melaksanakan Praktik Kerja Lapangan (PKL) dan menyusun laporan adalah syarat bagi seorang mahasiswa/i Program D3 Bahasa Jepang, Universitas Widyatama untuk mengikuti ujian komprehensif. Tujuan dilaksakannya Praktik Kerja Lapangan (PKL)  adalah agar mahasiswa/i dapat menerapkan ilmu yang telah diperoleh selama masa perkuliahan secara nyata, karena yang diperoleh di bangku kuliah tidak cukup mendapatkan pengetahuan mengenai dunia kerja.  Selain itu juga diharapkan mahasiswa/i mendapatkan gambaran dunia kerja sebelum bekerja di dalam dunia kerja. 	Setelah melaksanakan Praktik Kerja Lapangan (PKL), mahasiswa/i diharuskan membuat laporan selama Praktik Kerja Lapangan (PKL), yang berisi kegiatan yang dilakukan di tempat Praktik Kerja Lapangan (PKL) 	Penulis memilih DISBUDPAR sebagai tempat pelaksanaan Praktik Kerja Lapangan (PKL). Di DISBUDPAR penulis melaksanakan Praktik Kerja Lapangan (PKL) selama satu bulan sebanyak 100 jam, dari tanggal 3 April 2006 sampai tanggal 31 April 2006 dimulai dari pukul 08.00 sampai pukul 16.00, yang bertempat di Jalan  L.L.R.E. Martadinata no. 209 Bandung, dalam pelaksanaannya  penulis ditempatkan di sub kepariwisataan. Selama penulis melaksanakan Praktik  Kerja Lapangan (PKL) di DISBUDPAR, penulis melakukan hal seperti mengedit surat dan mengetik laporan-laporan yang telah dilaksanakan. 	Dalam Praktik Kerja Lapangan (PKL) tersebut penulis memperoleh pengetahuan yang baru tentang pariwisata dan kebudayaan dan pengalaman berharga yang bermanfaat dalam menghadapi dunia kerja yang nyata kelak. Penulis juga berharap laporan ini dapat bermanfaat bagi siapa saja yang membaca laporan ini.",Bahasa Jepang
3977,SEKOLAH BAHASA JEPANG DI JEPANG YANG PALING DIMINATI SISWA “OHM STUDI JEPANG” BANDUNG バンドンOHM Studi Jepangの学生にとって一番好まれている 日本で日本語学校である,"Seiring perkembangan zaman, saat ini semakin banyak siswa di seluruh dunia yang ingin melanjutkan pendidikan ke luar negeri contohnya ke negara Jepang. Jepang merupakan negara yang maju dihampir segala bidang. Dengan semakin banyaknya minat siswa yang ingin melanjutkan sekolah di Jepang, semakin banyak pula agen/perusahaan jasa yang dapat membantu siswa dalam mendapatkan informasi tentang sekolah di Jepang. Salah satu perusahaan jasa tersebut adalah OHM Studi Jepang. Siswa yang ingin melanjutkan pendidikan di Jepang melalui OHM Studi Jepang dapat memilih sekolah bahasa Jepang di Jepang yang telah bekerja sama dengan OHM Studi Jepang. Jumlah sekolah yang bekerja sama sebanyak 40 sekolah yang tersebar di beberapa daerah di Jepang. Sekolah-sekolah tersebut memiliki fasilitas dan keunggulan yang berbeda-beda sehingga siswa bebas memilih sekolah sesuai kriteria yang mereka inginkan. Penulis melaksanakan PKL di OHM Studi Jepang yang dilaksanakan terhitung dari tanggal8 Januari 2018 s.d 2 Februari 2018. OHM Studi Jepang berlokasi di Ruko Bengawan 69H, lantai 2, Jalan Bengawan No.69, Bandung. Tujuan dari Praktik Kerja Lapangan ini adalah untuk mengetahui sekolah bahasa Jepang di Jepang yang paling diminati siswa “OHM Studi Jepang” berdasarkan usia, jenis kelamin, dan pendidikan terakhir dan untuk mengetahui hal yang menjadi daya tarik sekolah tersebut sehingga menjadi pilihan favorit siswa “OHM Studi Jepang”. Penulis menggunakan metode deskriptif yaitu suatu metode untuk pembuatan laporan melalui pengamatan langsung di lapangan dan pengumpulan data dariperusahaan. Data yang digunakan oleh penulis adalah data siswa pada keberangkatan April 2017, Juli 2017, Oktober 2017, dan April 2018. Jumlah data siswa pada periode tersebut adalah 130 siswa. Kesimpulan dari penulisan Tugas Akhir ini adalah hampir semua siswa OHM Studi Jepang pada keberangkatan April 2017, Juli 2017, Oktober 2017 dan April 2018 berdasarkan klasifikasi usia, pendidikan terakhir dan jenis kelamin sebagian besar memilih sekolah Nippon CultureAcademy, karena biayanya yang murah dibandingkan dengan sekolah Ehle Institute dan Hotsuma International School dan dapat diangsur. Selain itu, gratis biaya sewa apato selama 3 bulan apabila siswa bersedia menjadi volunteer di sekolah, serta ada kelas khusus untuk persiapan tes ujian kemampuan bahasa Jepang (Japanese Language Proficiency Test) sehingga siswa bisa lebih banyak waktu untuk berlatih sebelum pelaksanaan tes.",Bahasa Jepang
4005,"ANALISIS MAKNA MAJAS PERBANDINGAN DALAM LIRIK LAGU PADA ALBUM YOUR NAME (NANDEMONAIYA, SPARKLE, YUME TOUROU) KARYA RADWIPMS (Kajian Semantik) RADWIMPSによるアルバム『君の名は。』の『なんでもないや』『スパークル』『夢灯籠』の歌詞における意味と比較の分析 （意味論の研究)","Bahasa adalah salah satu alat komunikasi dan bersosialisasi yang fungsinya untuk menyampaikan sesuatu kepada orang lain secara verbal. Di kehidupan sehari-hari jarang sekali kita mendengarkan penggunaan majas, namun dalam sebuah karya sastra seperti puisi, novel, dan lagu terdapat banyak sekali majas. Penelitian ini bertujuan untuk memaparkan makna dan bentuk majas perbandingan yang ada pada lirik lagu berbahasa jepang karya Radwimps. Metode berserta teknik yang digunakan oleh penulis pada skripsi ini adalah pendekatan kualitatif. Metode pengumpulan data pada penelitian ini menggunakan metode simak dengan teknik simak bebas libat cakap. Metode analisis data menggunakan metode agih. Metode yang menggunakan alat penentu bagian dari bahasa yang bersangkutan yang menjadi objek sasaran di dalam penelitian itu sendiri. Data yang ditemukan pada lirik lagu Nandemonaiya, Yume Tourou, dan Sparkle berjumlah 16 data. Terdapat 3 majas perbandingan yang di temukan pada penelitian ini, yaitu: simile, personifikasi, dan metafora. Lirik lagu Nandemonaiya memiliki 6 majas perbandingan, terdiri dari 2 simile, 2 personifikasi, dan 2 majas metafora. Lirik lagu Yume Tourou mengandung 4 majas perbandingan, yaitu 3 personifikasi, dan 1 metafora. Dalam lirik lagu Sparkle terdapat 6 majas perbandingan, terdiri dari 4 metafora, 2 simile. Majas perbandingan yang paling dominan adalah majas metafora dengan total 7 data.",Bahasa Jepang
4221,ANALISIS MAJAS HIPERBOLA DALAM LIRIK LAGU LEMON DAN NEKO 猫とレモンの歌で誇張法を分析,"Music adalah nada -nada dan suara yang indah yang mengandung irama, lagu, dan keharmonisan suara. Di dalam setiap lagu, pasti ada majas yang terkandung. Majas adalah suatu media dalam berbahasa yang bermanfaat dalam proses penyampaian pesan atau memaparkan suatu ide tertentu. Salah satu jenis majas adalah majas hiperbola. Majas hiperbola adalah majas yang merupakan ungkapan yang berlebihan. Setelah diteliti, penulis menemukan banyak majas hiperbola dengan berbagai bentuk. Penelitian ini menggunakan teori dari sato, untuk menganalisis majas hiperbola. Penelitian ini mengambil sumber data dari lagu jepang, yaitu berjudul lemon karya Kenzi Yonezu dan neko karya Takumi Kitamura . Metode pengumpulan data yaitu dengan menggunakan metode simak dengan Teknik catat. Sedangkan untuk analisisnya menggunakan metode referensial dengan Teknik pilah unsur penentu. Berdasarkan hasil analisis mengenai majas hiperbola yang terdapat pada lagu lemon karya Kenzi Yonezu dan lagu Neko karya Takumi Kitamura, dapat disimpulkan bahwa terdapat 57 data majas hiperbola yang terkumpul, diantaranya pada lagu lemon karya Kenzi Yonezu ditemukan sebanyak 27 majas hiperbola, dan pada lagu neko karya Takumi Kitamura terdapat 30 majas hiperbola. Pada penelitian ini, majas hiperbola yang banyak digunakan pada lagu lemon dan neko yaitu majas hiperbola yang berhubungan dengan perasaan terdapat 21 data.",Bahasa Jepang
4231,ANALISIS TINDAK TUTUR EKSPRESIF SEBAGAI TINDAK KELAKAR PADA VARIETY SHOW VS ARASHI バラエティ番組『Vs 嵐』の表現的発話行為（Expressive Speech Act）を通 した冗談の分析,"Penelitian ini meneliti tindak tutur ekspresif yang digunakan sebagai tindak kelakar pada variety show Vs Arashi. Penelitian ini bertujuan untuk mendeskripsikan bentuk tindak tutur ekspresif yang digunakan sebagai kelakar dan mengklasifikasikan tindak tutur ekspresif berdasarkan karakteristik kalimat kelakar pada variety show Vs Arashi. Jenis penelitian yang digunakan pada penelitian ini adalah kualitatif deskriptif, sumber data yang digunakan adalah variety show vs arashi yang diambil dari website livejournal dan tumblr. Landasan teori yang digunakan adalah Yule untuk tindak tutur ekspresif, teori Leech untuk prinsip kelakar dan teori Taringan untuk karakteristik kalimat kelakar, metode yang digunakan untuk menganalisis data adalah metode padan pragmatis. Dari 33 data yang ditemukan peneliti menganalisis 17 data jenis tindak tutur ekspresif dan menemukan 12 jenis tindak tutur ekspresif, yaitu tindak tutur ekspresif mengejek, marah, mengkritik, menyindir, mengeluh, menyalahkan, memuji, terima kasih, senang, minta maaf, ketidaksukaan dan khawatir. Ditemukan 20 data karakteristik kalimat kelakar senda gurau dalam tuturan dan yang dianalisis hanya 10 data, dan dari 9 data dengan karakteristik kalimat kelakar olok-olok yang ditemukan hanya 5 data yang dianalisis dan 4 data dengan karakteristik kalimat kelakar senda gurau dalam tindakan hanya 2 data yang dianalisis. Data yang paling banyak ditemukan adalah jenis tindak tutur mengejek sebanyak 11 data dan karakteristik kalimat senda gurau dalam tuturan ditemukan sebanyak 20 data.",Bahasa Jepang
