id,title,abstract,study_program
6266,ANALISIS KOMPOSISI KIMIA DISC BRAKE TYPE 45251KPH881 ORIGINAL DAN LOKAL TERHADAP NILAI KEKERASAN Di PT. BALAI BESAR LOGAM DAN MESIN,"Sistem pengereman adalah fitur penting pada sebuah kendaraan, termasuk motor. Disc Brake yang menjadi salah satu komponen sangat penting keberadaanya. Pasalnya komponen yang satu ini berguna sebagai medium untuk penekanan oleh kampas rem yang akan memunculkan dampak pengereman, sehingga motor dapat bekerja secara optimal. Ada dua jenis disc brake yang dijual yaitu disc brake original dan lokal. Apakah disc brake original dan lokal ini masuk kedalam standar atau tidak. Dilakukan pengujian seperti uji komposisi kimia, uji struktur mikro dan uji kekerasan Rockwell. Hasil uji komposisi kimia dengan metode pengujian ASMT E415 disc brake original dan lokal. Pada pengujian struktur mikro dengan metode ASMT E407 dilihat dari gambar hasil setelah lima kali perbesaran dari 200x, 400x, 700x, 1000x, 2000x original lebih padat dibandingkan dengan lokal. Pada pengujian kekerasan rockwell dengan metode JIS Z 2245 dan beban 150 kgf nilai original 39,59 HRC, sedangkan nilai kekerasan lokal 13,96 HRC. Dilihat dari hasil analisis disc brake original masuk kedalam standar AISI 440C sedangkan disc brake lokal tidak masuk ke dalam standar AISI 440C.",Teknik Mesin
7367,ANALISA PENGARUH PEMAKAIAN PERTALITE DAN PERTAMAX SERTA CAMPURAN KEDUANYA PADA PUTARAN MESIN BERBEDA TERHADAP GAS BUANG,"Analisa pengaruh pemakaian pertalite dan pertamax serta campuran keduanya pada putaran mesin berbeda terhadap gas buang pada mesin 4 langkah 110 cc. Tujuan penelitian ini : (1) mengetahui pengaruh emisi gas bahan bakar terendah menggunakan bahan bakar berbeda dan campuran bahan bakar terhadap gas buang yang dihasilkan sisa pembakaran bahan bakar oleh campuran bahan bakar pertamax oktan 92 dan pertalite oktan 90 dan mengetahui presentasi persen kadar emisi gas buang 𝐶𝑂., 𝐶𝑂2, 𝐻𝐶., 𝑂2. Dari hasil analisis data sebelumnya, didapatkan hasil pengujian mengenai analisis campuran bahan bakar pertamax oktan 92 dengan pertalite oktan 90 terhadap emisi gas buang pada kendaraan sepeda motor. Kesimpulannya adalah kadar zat-zat berbahaya dalam emisi gas buang cenderung menurun. Kadar CO terendah pada putaran mesin 2900 Rpm dengan campuran bahan bakar 70% : 30% yaitu 0.37%, dan tertinggi pada putaran mesin 5000 Rpm dengan campuran bahan bakar 30% : 70% yaitu 0.7%. Kadar CO2 terendah pada saat 1200 Rpm dengan campuran bahan bakar 30% : 70% yaitu 9.93%, dan tertinggi pada putaran mesin 5000 Rpm dengan campuran 70% : 30% yaitu 15.61%. Kadar HC terendah pada saat 2900 Rpm dengan campuran bahan bakar 70% : 30% yaitu 39 ppm, dan yang tertinggi pada putaran mesin 5000 Rpm pada campuran 30% : 70% yaitu 148 ppm. Namun apabila dibandingkan dengan hasil pengujian perbandingan campuran dengan murni bahan bakar maka nilai dari pertamax murni secara keseluruhan efficient pada 2900 Rpm dan yang paling tidak efficient bahan bakar yang digunakan adalah pertalite murni pada 5000 Rpm.",Teknik Mesin
7693,PENGARUH PROSES HEAT TREATMENT DENGAN VARIASI TEMPERATUR PEMANASAN DAN MEDIA PENDINGIN PADA KEKERASAN SPROCKET SEPEDA MOTOR,"Sprocket merupakan salah satu komponen dari sepeda motor dengan sistem penggerak rantai yang digunakan untuk mentransmisikan gaya putar dari engine ke roda belakang. Sprocket dapat mengalami keausan yang disebabkan oleh beberapa faktor seperti berkendara dengan kecepatan tinggi, beban yang diangkut, medan yang ditempuh, dan kualitas sprocket yang digunakan. Sprocket Honda Supra original mengandung unsur C: 0,159% Fe: 98,20% Si: 0,007% Ni: 0,006% Cr: 0,020% Mn: 0,979% Zn: 0,541%. Sprocket terbuat dari material baja karbon rendah dilihat dari kandungan karbonnya yang dibawah 0,3%. Salah satu upaya untuk menambah nilai kekerasan sprocket adalah dengan tambahan proses heat treatment. Proses heat treatment dilakukan di pandai besi tradisional sebagai alternatif untuk mendapatkan sprocket yang lebih kuat dengan harga terjangkau. Penelitian yang dilakukan adalah metode eksperimen, yaitu melakukan pengujian heat treatment terhadap sprocket yang dilakukan di pandai besi tradisional dengan menggunakan variasi temperatur 600ºC, 750ºC, dan 800ºC, media pendingin udara, air, dan oli 20W-50. Proses heat treatment pada sprocket dimulai dengan memanaskan sprocket dengan variasi temperatur 600ºC, 750ºC, dan 800ºC, lalu dilakukan penahanan selama 10 menit, dan terakhir di-quench. Jenis pengujian yang digunakan adalah metode uji kekerasan Rockwell yang dilakukan di PT BBLM. Setelah dilakukan pengujian nilai kekerasan, dapat diketahui temperatur ideal dan media pendingin yang paling optimal adalah dengan media pendingin air pada temperatur 750ºC yang menghasilkan nilai kekerasan sebesar 94,59 HRB. Sedangkan, temperatur pemanasan dan media pendingin yang kurang ideal adalah dengan media pendingin udara pada temperatur 750ºC menghasilkan nilai kekerasan sebesar 70,96 HRB. Sprocket tanpa tambahan proses heat treatment memiliki nilai kekerasan 72,80 HRB. Dengan membandingkan sprocket tanpa tambahan perlakuan dengan sprocket yang telah mengalami proses heat treatment, dapat disimpulkan bahwa proses heat treatment berpengaruh terhadap perubahan nilai kekerasan sprocket.",Teknik Mesin
8902,ANALISA PERBANDINGAN WAKTU PROSES PADA PEMBUATAN DAUN JENDELA DENGAN BAHAN JENIS KAYU YANG BERBEDA MENGGUNAKAN MESIN PERKAYUAN,"Dalam kehidupan sehari-hari, peralatan dari bahan baku kayu merupakan barang yang setiap saat dijumpai dan banyak digunakan orang untuk berbagai macam keperluan. Pemanfaatan kayu antara lain adalah untuk membuat perabot rumah tangga atau perkantoran seperti meja, kursi, lemari, tempat tidur, dan aksesoris lain. Di bidang bangunan kayu banyak dipakai untuk pembuatan kusen, pintu, jendela, plafon, rangka atap, tiang penyangga, dan lain-lain. Demikianlah sebagian dari pemanfaatan kayu untuk pemenuhan kebutuhan hidup manusia bahkan di jaman yang semakin maju ini, ternyata kayu tetap menjadi alternatif terserndiri yang banyak diminati oleh konsumen pilihan terhadap bahan kayu biasanya berkisar pada nilai, estetis dan seni yang terkesan alamiah tetapi ada juga yang memilih kayu karena pertimbangan ekonomis, yaitu lebih murah dibanding menggunakan besi atau beton. Kenyataan lapangan seperti di atas menunjukkan bahwa kebutuhan orang terhadap perabot kayu memang besar. Hal ini jelas akan menjadikan persaingan usaha di bidang perkayuan semakin ketat. Dalam keadaan seperti ini, faktor kualitas pengerjaan ketepatan waktu dan harga produksi menjadi sesuatu yang sangat menentukaan bagi kemajuan usaha. Salah satu pemanfaatan kayu sebagai bahan baku kontruksi industri dibidang perkayuan yaitu untuk pembuatan produk daun jendela.Tujuan penelitian ini adalah untuk mengetahui berapa lama waktu proses pembuatan produk daun jendela jika menggunakan bahan jenis kayu berbeda, metode penelitian yang digunakan adalah menghitung menggunakan stopwatch pada setiap proses pengerjaan. Ukuran produk daun jendela yang dibuat yaitu 40x130 cm, menggunakan kayu jenis kamper, meranti merah, dan kayu manglid. Setelah melakukan pengukuran pada saat proses pengerjaaan didapat hasil perbandingan waktu proses pengerjaan yang bervariasi waktu pengerjaanya, menggunakan jenis kayu kamper memerlukan total waktu sebesar 75 menit untuk diselesaikan. Sementara itu, menggunakan jenis kayu meranti merah menghabiskan waktu 60,9 menit untuk pengerjaannya. Pada jenis kayu manglid, pengerjaannya memakan waktu 45,8 menit untuk diselesaikan.",Teknik Mesin
9069,VARIASI TEMPERATUR TEMPERING PADA BESI COR NODULAR (FCD) 500 TERHADAP KEKERASAN DAN STRUKTUR MIKRO DI BALAI BESAR LOGAM DAN MESIN (BBLM),"Penelitian ini dilakukan untuk mengetahui pengaruh heat treatment dengan variasi media quenching oli serta pengaruh tempering setelah quenching terhadap kekerasan dan struktur mikro pada besi cor nodular. Proses perlakuan panas diawali dengan austenisasi pada temperatur 900°C selama 60 menit kemudian di-quenching dengan oli dan dilanjutkan tempering 300°C selama 180 menit, 200oC selama 180 menit, 200oC selama 180 menit. Dari hasil penelitian menunjukkan variasi media quenching berpengaruh terhadap nilai kekerasan dan sruktur mikro. Pada struktur mikro spesimen yang diquenching oleh oli cenderung membentuk martensit yang tajam dan tegas sehingga memiliki nilai kekerasan rata-rata paling tinggi dengan nilai 556 HB, Proses tempering mengakibatkan terurainya martensit sehingga struktur mikronya berubah dan lebih didominasi perlit dan ferit menjadikan nilai kekerasan menurun.",Teknik Mesin
9676,PENGARUH VARIASI WAKTU TEMPERING TERHADAP STRUKTUR MIKRO DAN KEKERASAN PADA BESI COR NODULAR (FCD 500),"Ferro Casting Ductile (FCD) 500 digunakan untuk produk yang memerlukan kekuatan, keuletan dan ketahanan terhadap beban puntiran, misalnya pada rantai konfeyor. Untuk meningkatkan kinerja material dapat dilakukan pengerasan permukaan antara lain dengan proses tempering. Proses tempering dengan mengeraskan dengan cara mengubah martensit yang getas menjadi bainit atau ferit dengan ukuran 63,9 HRC. Pada penelitian ini proses tempering dilakukan berdasarkan variasi suhu yang berbeda. Variabel parameter yang diaplikasikan adalah temperatur (300 0C, 200 0C, dan 400 0C) dan waktu proses (60menit, 240 menit dan 360 menit. Parameter yang digunakan secara konstan adalah variasi waktu dan temperatur untuk perlakuan panas. Verifikasi hasil dilakukan dengan pengujian kekerasan dan struktur mikro. Berdasarkan analisa struktur mikro yang didapat, pada variasi temperatur dan waktu perlakuan panas yaitu (300 0C, 200 0C, dan 400 0C dengan waktu proses tempering 60 menit, 240 menit, dan 360 menit yang dihasilkan white layer pada permukaan FCD 500. Kedalaman white layer maksimum terjadi pada temperatur 400 0C dengan waktu 360 sebesar 100 μm.",Teknik Mesin
9867,PROSES PERBAIKAN CRANKSHAFT KENDARAN RODA EMPAT,"Poros engkol atau crankshaft itu sendiri merupakan komponen mesin yang berfungsi untuk mengubah gerak naik turun piston (torak) menjadi gerak putar yang akhirnya dapat menggerakkan flywheel (roda gila). Putaran yang terjadi pada poros engkol ini kemudian akan di teruskan ke transmisi sampai ke roda sehingga mobil bisa bergerak maju ataupun mundur. Poros engkol/crankshaft umumnya terbuat dari bahan besi cor yang sudah diperkuat sehingga dapat menahan beban serta momen yang besar dan cepat saat mesin berputar pada kecepatan dan beban tinggi. Poros engkol terletak dibagian dalam mesin mobil tepat dibawah silinder mesin yang terpasang pada blok silinder. Dari hasil penelitian, penulis mendapatkan atau mengetahui beberapa proses untuk melakukan proses pengecekan dan perbaikan (rebuild spare part) kendaraan roda empat, antara lain proses rebuild crankshaft dan proses pasang crankshaft. Proses rebuild melibatkan beberapa tahap ialah proses pemeriksaan dan pengukuran crankshaft. Dan proses pemasangan crankshaft itu sendiri melibatkan beberapa tahap: Proses uji crankshaft dan tahap finishing adalah Proses pemasangan blok silinder.",Teknik Mesin
9985,ANALISA HASIL UJI KOMPRESOR SISTEM REFRIGERASI MENGGUNAKAN INVERTER,"Pemakaian energi listrik terbesar salah satunya adalah energi listrik yang digunakan pada pengkondisian udara. Konsumsi daya listrik untuk pengondisian udara memiliki angka sekitar 50-60% dari total konsumsi energi listrik suatu bangunan. Pada dunia industri, sistem pengkondisian udara atau refrigerasi digunakan untuk mempertahankan kondisi suhu dari bahan baku ataupun produk yang dihasilkan dengan maksud untuk memperpanjang umur penyimpanan melalui proses pendinginan. Sistem refrigerasi menggunakan motor kompresor sebagai media untuk mensirkulasikan refrigerant ke seluruh sistem. Penelitian ini bertujuan untuk membandingkan tiga parameter pada sistem refrigerasi yang menggunakan inverter pada motor kompresornya dibandingkan dengan sistem refrigerasi konvensional. ketiga parameter tersebut adalah daya listrik, kapasitas pendinginan dan COP (Coefficient of performance). Penelitian dilakukan dengan metode berbasis analisa terhadap sistem yang sudah ada. pengambilan data dilakukan sebanyak dua kali dalam kondisi steady. Hasil dari penelitian ini diperoleh datadata sebagai berikut : Pengunaan inverter pada kompresor refrigerasi menurunkan daya listrik sebesar 18.3%, meningkatkan COP pada sistem refrigerasi sebesar 44.1 % dan meningkatkan kapasitas pendinginan sebesar 31.2 %.",Teknik Mesin
10393,PENGARUH PERBEDAAN CURING TIME CETAKAN PASIR SILIKA TERHADAP KARAKTERISTIK IKATAN CETAKAN PASIR,"Pasir silika merupakan salah satu jenis pasir yang banyak dicari oleh industri, khususnya industri yang bergerak di bidang pengecoran logam, karena pasir ini dapat dijadikan sebagai bahan cetakan. Selain mudah dibentuk pasir silika ini dapat mencapai kekerasan maksimal setelah dicampurkan dengan bahan kimia yaitu resin dan katalis. Untuk mencapai kekuatan maksimal cetakan pasir diperlukan curing time (waktu pengerasan). Curing time dihitung setelah semua bahan cetakan dicampur dan diaduk rata. Curing time ini memberikan waktu / kesempatan pada resin dan katalis untuk bereaksi agar cetakan mencapai kekuatan maksimalnya. Penelitian ini bertujuan untuk mengamati dan mempelajari pengaruh perbedaan curing time pada cetakan alphaset, dengan perbedaan curing time 2 jam, 4 jam, 6 jam, 8 jam, 24 jam, 48 jam, hingga 72 jam. Pada penelitian ini diperlukan beberapa pengujian diantaranya: pengujian distribusi pasir, pengujian kuat tekan, pengujian kadar air, pengujian LOI dan pengujian SEM. Untuk semua pengujian pada penelitian ini dibutuhkan beberapa spesimen / sampel uji. Sampel uji pada penelitian ini menggunakan pasir silika reklamasi, karena nilai GFN pasir silika reklamasi lebih layak dari nilai GFN pasir silika baru dan pasir silika campuran.",Teknik Mesin
11054,ANALISIS TERJADINYA KERUSAKAN SKIN PESAWAT CESSNA 172N PADA BAGIAN FUSELAGE DENGAN METODE DOUBLER,"Analisis terjadinya kerusakan skin pesawat Cessna 172N pada bagian fuselage menggunakan metode doubler. Tujuan penelitian ini, penulis ingin mengetahui penyebab terjadinya kerusakan dan mengetahui upaya proses repair kerusakan pada skin fuselage pesawat Cessna 172N yang diakibatkan terjadi benturan saat loading equitment. Dari hasil analisa didapatkan beberapa point kesimpulan yaitu: (1) Repair Material adalah suatu proses perbaikan atau penangulangan bagian- bagian yang mengalami kerusakan atau cacat agar kekuatan bagian memenuhi standar yang telah ditetapkan oleh perancang, (2) Setelah mengidentifikasi kerusakan structure pada skin fuselage, (3) Dalam pelaksanaan repair skin fuselage ada beberapa langkah yang perlu diperhatikan. Pertama, membaca manual book repair skin fuselage serta mengidentifikasi kerusakan yang terjadi yaitu metode doubler. Kedua, setelah indentikasi kerusakan dilanjutkan dengan proses yang disebut dengan proses removing dan installing. Ada beberapa langkah yang perlu dilakukan pada proses ini. pertama adalah melepas akses, cowling, dan bagian lain dari part yang mengalami damage serta melepas rivet dan memotong area damage skin, dilanjutkan dengan langkah selanjutnya yaitu perbaikan area kerusakan apabila core mengalami kerusakan, dan langkah terakhir adalah memasang kembali seluruh akses yang dilepas pada langkah pertama.",Teknik Mesin
11142,ANALISA KOMPOSISI KIMIA SPROCKET ORIGINAL DAN SPROCKET X TIPE 06401K41N01 PADA SEPEDA MOTOR HONDA YANG BERPENGARUH PADA NILAI KEKERASAN,"Sprocket adalah salah satu transmisi yang digunakan pada sepeda motor, sehingga roda gigi harus memiliki sifat keuletan yang tinggi dan sifat kekerasan permukaan yang tinggi karena akan menerima gaya geser dan gaya gesek dari rantai. Di dalam pasar industri sprocket terdiri dari dua jenis yaitu: sprocket depan original dari untuk sepeda motor supra x 125 cc dan sprocket X yang dimana sifat kekerasan permukaan buatan home industry ini lebih turun dibanding dengan yang original, kualiatas dari sprocket tersebut akan berpengaruh terhadap umur pakai. Kini sudah banyak sprocket buatan home industry yang dijual dengan harga yang murah sehingga mempunyai banyak pembeli dan mampu bersaing dengan sprocket yang original. Dari hasil pengujian yang telah dilakukan, diketahui bahwa sprocket original mempunyai harga kekerasan yang lebih tinggi dengan nilai 122,14 HRB sedangkan sprocket X memiliki nilai 72,80 HRB. Pada pengujian kekerasasan Rockwell sprocket original dan sprocket X memenuhi syarat standarisasi AISI 1020, dengan mengunakan metode uji kekerasan, uji komposisi kimia dan struktur mikro. Untuk nilai kekerasan sprocket X nilai kekerasan di bawah nilai sprocket original. Dari hasil penelitian menyatakan bahwa perbedaan kekerasan sprocket original dan sprocket X disebabkan perbedaan komposisi kimia dari material sprocket original dan sprocket X. Unsur yang menyebabkan tingginya kekerasan terhadap sprocket original adalah unsur karbon (C) yang tinggi terhadap material sprocket original. Hasil uji yang telah dilakukan pada unsur komposisi kimia, sprocket ini mengunakan standarisasi AISI 1020. Untuk unsur kimia Carbon (C), pada sprocket orginal dan sprocket X nilai unsur menyatakan bahwa nilai memenuhi syarat standarisasi AISI 1020. komposisi kimia (C) sprocket X bernilai (0,177%), di bawah nilai sprocket original yang lebih tinggi bernilai (0,193%).",Teknik Mesin
