id,title,abstract,study_program
681,PEMBUATAN KONTEN DAN 3D ASSET UNTUK APLIKASI MEDIA INFORMASI,"Perkembangan teknologi sangatlah pesat, begitu banyak pilihan aplikasi sebagai salah satu media informasi. Namun dalam ruang lingkup perguruan tinggi masih sedikit yang menggunakannya. Jikapun ada, mereka lebih memilih sebuah website dari pada sebuah aplikasi. Pembuatan aplikasi ini mampu memberikan suatu trobosan baru dalam menyiptakan suatu aplikasi yang informatif dan menarik didalam ruang lingkup perguruan tinggi. Penerapan konten dan 3D asset pada aplikasi merupakan langkah awal dalam membuat aplikasi bernama SiTAMA (Sistem Informasi Universitas Widyatama). Pembuatan Aplikasi ini diharapkan dapat manarik Calon Mahasiswa Universitas Widyatama dan kami juga mengharapkan aplikasi ini dapat dikembangan pada semua program studi yang ada di Universitas Widyatama.",Desain dan Komunikasi Visual
773,PERANCANGAN BUKU MEDIA INFORMASI KAWASAN GAJAH MADA COFFEE STREET PONTIANAK,"Budaya minum kopi di warung kopi tradisional memang sudah sejak dulu ada di kota Pontianak. Namun belakangan ini semakin meluas. Hampir di setiap ruas jalan ada warung kopi. Kopi sudah menjadi identitas Pontianak. Menurut Heriwonoto pemilik warung kopi Winny pada tahun 2016, “Warung kopi di Jalan Gajah Mada yang jarang sepi ini kerap menjadi destinasi wajib bagi para wisatawan dari luar Pontianak,”. Namun dirasa masih kurangnya media informasi mengenai kawasan Gajah Mada sebagai kawasan pariwisata warung kopi tradisional yang diisi dengan ilustrasi gambar dan fotografi agar lebih menarik untuk dibaca oleh wisatawan pecinta kopi yang ingin dan sedang berkunjung ke kota Pontianak.",Desain dan Komunikasi Visual
774,PERANCANGAN KEMASAN KIRANA SARI,"Kudapan adalah penganan yang dimakan di luar waktu makan. Saat ini selain kudapan utama kita sering kali membeli berbagai macam kudapan untuk dinikmati di waktu senggang. Seiring dengan perkembangan zaman banyak sekali jenis-jenis kudapan yang ditawarkan oleh penjual salah satunya kudapan yang di jual oleh Kirana Sari. Saat ini penjualan kirana Sari di dominasi oleh produk Kartika Toast, dan pemilik berencana membuat desain kemasan dengan brand Kirana Sari yang lebih biasa dikenal dengan private label. Dalam perancangan kemasan Kirana Sari ini perancangan dimulai dari mengumpulkan data dan riset kecil dari pemilik dan karyawan Kirana Sari, lalu setelah itu mulai perancangan dengan membuat sketsa, foto produk dan eksekusi pembuatan desain secara digital. Hasil perancangan kemasan Kirana sari berupa 4 desain kemasan dimana kemasan tersebut akan di cetak dan hasilnya akan dijual secara bebas baik offline maupun online, produk-produk yang didesain adalah produk-produk dengan brand Kartika Toast seperti Bagelen, Soesnack Chocolate, Toast Bread dan Almond Bites Dengan adanya perncangan ini diharapkan agar penjualan Kirana Sari dengan brand Kirana Sari dapat meningkat dan produk-produk Kirana Sari dapat lebih dikenal oleh masyarakat.",Desain dan Komunikasi Visual
780,PERANCANGAN BODY STICKER FOOD TRUCK DAN CORPORATE IDENTITY ADDICTEA,"Dalam era persaingan usaha yang semakin kompetitif pada tahun 2017, setiap pelaku bisnis yang ingin memenangkan kompetisi dalam persaingan pasar akan memberikan perhatian penuh pada srategi pemasaran yang dijalankannya . Produk – produk yang dipasarkan dibuat melalui suatu proses yang berkualitas akan memiliki sejumlah keistimewaan yang mampu meningkatkan kepuasan konsumen atas penggunaan produk tersebut. Begitupun dalam bisnis makanan ataupun minuman selain menyajikan rasa untuk makanan ataupun minuman pembisnis pun harus memberikan sebuah keunikan agar memberikan kesan terhadap konsumen. Dengan demikian pelanggan mau dan rela untuk kembali menikmati apa yang ditawarkan oleh pelaku bisnis dan menjadi pelanggan yang setia. Sedangkan untuk dapat mendistribusikan kualitas dibidang makanan atau minuman merupakan hal yang tidak mudah. Oleh karena itu, dalam proses pendistribusian makanan dan minuman kepada konsumen harus ada perhatian penuh dari manajemen pemasaran paling atas hingga karyawan level bawah.",Desain dan Komunikasi Visual
861,PERANCANGAN DESAIN KEMASAN PRODUK BAWANG GORENG “KAIDA”,"Alya Nur Rizkiani 2020. Kemasan adalah tampilan dari pembungkusan produk yang juga digunakan sebagai media informasi singkat dari produk tersebut dan juga dapat membuat produk tersebut lebih tahan lama. Kemasan bisa disebut juga desain kreatif yang mengkaitkan bentuk, struktur, material, warna, citra, tipografi, dan elemen-elemen desain dengan informasi produk agar dapat dipasarkan. Sebagai salah satu UMKM di Bandung Kaida memiliki produk yang banya diminati hanya saja kemasan produk Kaida belum dapat mendukung produknya. Dengan dibutnya “Perancangan Desain Kemasan Produk Bawang Goreng “Kaida” ini diharapkan memperindah kemasannya, menambah jumlah konsumen yang membeli produk, juga memperkenalkan sebagian dari produk dengan komunikasi visual dari desain kemasan. Perancangan ini berupa desain kemasan produk yang dapat diaplikasikan pada kemasan toples dan standing pouch. Desain pendukung kemasan yaitu paper bag, box, banner dan booth. Desain yang dibuat bertema bawang dan bahan-bahan yang digunakan dapam pembuatan produk untuk memberikan kesan informatif, sehingga pengguna lebih mudah mengenali produk Kaida. Perbedaan warna pada kemasan berguna untuk membedakan macam-macam produk. Desain pendukung yang dibuat untuk melengkapi kebutuhan produk untuk menambah ciri khas Kaida.",Desain dan Komunikasi Visual
1074,Buku Panduan Informasi Perguruan Tinggi 2006 Cara Jitu Memilih Kampus Bandung,"Proyek Akhir yang yang berjudul Buku Panduan Perguruan Tinggi 2006 “Cara Jitu Memilih Kampus Bandung” ini bertujuan untuk memberikan informasi kepada para calon mahasiswa mengenai universitas – universitas beserta jurusannya. Sehingga diharapkan calon mahasiswa dapat memilih jurusan beserta universitas sesuai dengan bakat dan kemempuannya. Sasaran yang akan dituju adalah siswa-siswi pelajar SMU semester akhir atau calon mahasiswa yang akan melanjutkan keperguruan tinggi. Pembuatan media buku panduan ini menggunakan konsep yang tidak kaku, full-colour yang disesuaikan dengan jiwa anak muda, disertai dengan pemandu yang hadir disetiap halaman dimaksudkan untuk menarik minat dalam membaca. Alhasil diharapkan calon mahasiswa dapat bener-bener mengenali kampus beserta jurusan yang akan dimasukinya.",Desain dan Komunikasi Visual
1103,PERANCANGAN MEDIA PROMOSI WISATA AIR TERJUN CILEAT SUBANG,"daratan maupun di lautan. Kabupaten Subang adalah salah satu kabupaten yang ada di Provinsi Jawa Barat. Kabupaten Subang memiliki berbagai tempat wisata alam yang indah, salah satunya Air Terjun Cileat, dimana keindahan wisata nya masih alami. Kebanyakan masyarakat luar kabupaten Subang belum mengetahui potensi keindahan alam yang ada di Air Terjun Cileat. perancangan media promosi ini dibuat untuk memperkenalkan wisata air terjun cileat subang kepada masyarakat khususnya luar kota Subang melalui media promosi yang dipilih, yaitu poster, X-Banner, brosur, spanduk, dan billboard. Dimana metode pengumpulan data menggunakan metode deskriptif kualitatif. Hasil dari perancangan media promosi ini diharapkan akan memberi dampak kepada masyarakat luar sehingga dapat menjangkau tempat wisata tersebut dengan ketersediaan informasi yang mudah didapat dan mampu mengapresiasi objek wisata air terjun cileat di Kabupaten Subang, serta menjadikannya sebagai objek wisata pilihan keluarga.",Desain dan Komunikasi Visual
1138,PERANCANGAN MEDIA PROMOSI PARIWISATA PROVINSI GORONTALO,"Indonesia merupakan Negara yang sangat luas, memiliki kekayaan alam yang sangat melimpah baik di darat ataupun lautan. Dari Sabang sampai Merauke, Indonesia punya banyak destinasi alam, budaya, ataupun objek wisata yang menarik, sehingga banyak wisatawan yang datang untuk berkunjung ke Indonesia. Dalam setiap daerah , pasti memiliki karakteristik , ciri khas, maupun keistimewaan yang ditampilkan, sehingga akan menentukan apakah tempat itu layak untuk dikunjungi atau tidak. Hal tersebut tidak lepas dari adanya peran Desainer Grafis untuk membuat media promosi akan suatu daerah. Dengan adanya media promosi parawisatawan akan dapat mengetahui keistimewaan dari setiap daerah karena fungsi Media Promosi merupakan suatu bentuk saluran yang dapat digunakan untuk menyampaikan kegiatan marketing kepada pembeli atau konsumen yang bersifat membujuk, mengingatkan dan menarik minat konsumen. Namun hal ini berbeda dengan Provinsi Gorontalo, Parawisata Provinsi Gorontalo kurang memiliki media promosi yang efektif dan efisien untuk mendukung kegiatan promosinya sehingga destinasi wisata yang berada di provinsi Gorontalo masih jarang di ketahui oleh masyarakat. Pembuatan “Rancang Media Promosi Parawisata Provinsi Gorontalo” ini diharapkan efektif bagi Dinas Parawisata Provinsi Gorontalo untuk meningkatkan jumlah wisatawan yang datang berkunjung di Provinsi Gorontalo. Perancangan Media promosi ini juga diharap dapat mempermudah akses kepada para calon wisatawan untuk dalam mencari ataupun menerima informasi tentang berbagai jenis destinasi wisata yang berada di Provinsi Gorontalo. Perancangan media promosi ini memuat strategi visual, strategi pemilihan media, konsep tipografi, konsep pemilihan warna, yang mewakili parawisata Provinsi Gorontalo sebagai Destinasi wisata yang layak untuk di kunjungi oleh para calon wisatawan. Hal ini di dapat mewakili Dinas parawisata Provinsi Gorontalo dalam menyampaikan informasi yang efektif untuk meningkatkan jumlah wisatawan yang datang di Provinsi Gorontalo.",Desain dan Komunikasi Visual
1210,PERANCANGAN VIDEO COMPANY PROFILE SEBAGAI MEDIA PROMOSI DAN INFORMASI NATAN ALUMINDO PERKASA,"Untuk membuat company profile yang cepat dan memiliki cakupan yang luas bukan hal yang sulit. Dengan adanya perkembangan digital yang pesat pada sekarang ini, dapat mempermudah segala sesuatu terutama beriklan. Natan Alumindo perkasa adalah sebuah perusahaan yang bergerak dalam bidang perakitan kusen aluminium dan kaca. Dalam pembuatan video company profile ini yang menjadi pokok permasalah adalah bagaimana cara membuat video company profile yang efektif dan dapat memberikan informasi yang jelas kepada para pelanggan. Maka dapat disimpulkan, konsep perancangan video company profile ini berisi informasi tentang Natan Alumindo Perkasa mulai dari tanggal berdiri, tujuan, produk yang dipasarkan dan proyek yang pernah ditangani oleh Natan Alumindo Perkasa.",Desain dan Komunikasi Visual
1347,VIDEO TUTORIAL MEMBUAT DIGITAL ARTWORK,"Pada saat ini teknologi sudah semakin pesat. Dunia sudah dipengaruhi oleh teknologi dan semuanya serba digital. Tidak bisa dipungkiri, bahwa saat ini segalanya terasa semakin mudah karena perkembangan teknologi tersebut. Teknologi dalam bidang seni pun ikut berkembang sangat pesat salah satunya adalah Digital Art. Lukisan dan Ilustrasi yang dulu hanya dapat dibuat diatas kertas, saat ini dapat dibuat dalam bentuk digital dengan adanya Drawing Tablet, atau bisa juga menggunakan Handphone atau semacam Ipad untuk memebuat sebuah Digital Art. Dikarenakan Digital Art terasa lebih mudah dalam membuatnya, Kini peminat dalam bidang Digital Artist semakin meningkat. Bahkan sekarang banyak orang diumur yang masih sangat muda pun sudah memulai memposting bakatnya dalam Digital Art di social medianya. Tentunya kecanggihan-kecanggihan tersebut dimanfaatkan oleh perusahan-perusahaan agar tetap bertahan dan berinovasi. Digital Art sangat dibutuhkan oleh perusahaan-perusahaan yang membutuhkan ilustrasi seperti perusahaan Komik, Game, Animasi, Film, Percetakan, dan lain-lain. Dalam Karya Tulis ini penulis membuat Video Tutorial mengenai Digital Artwork yang dibuat di software aplikasi Adobe Photoshop. Video ini dibuat dengan tujuan untuk membantu para Digital Artist yang masih pemula dalam bidang Digital Art, atau yang masih pemula untuk menggambar di aplikasi Adobe Photoshop.",Desain dan Komunikasi Visual
1514,PERANCANGAN BUKU INFOGRAFIS TENTANG MERAWAT BURUNG KICAU JENIS KOLIBRI NINJA,"Kolibri Ninja adalah keluarga burung pemakan madu atau nektar yang banyak di temukan di daerah tropis yaitu di Indonesia dan di berbagai negara lain seperti Amerika Selatan, Sungai Amazon dan di beberapa belahan dunia lainya. Kolibri jenis Ninja ini adalah salah satu burung kicau yang pandai menirukan suara kicauan jenis burung lain seperti burung Murai, Jalak Suren, Cucak Ijo, dan Lovebird. Di dalam jajaran jenis burung kicau yang terkenal, burung jenis Kolibri Ninja ini Termasuk ke dalam urutan yang kedua setelah Burung jenis Murai Batu. Selain kicauanya yang unik dan mnarik burung jenis ini juga mempunyai keunikan lainya yaitu dari bentuk tubuhnya yang sangat kecil di bandingkan dengan jenis burung kicau lainya dan ukuranya adalah 10cm sampai 13cm untuk ukuran Kolibri Ninja dewasa. Selain bentuk tubuhnya yang sangat kecil, burung jenis ini juga mempunyai keunikan lainya yaitu dari warna bulunya, warna bulu jenis burung ini bisa di katakan unik karena warnanya yang beda dari warna burung kicau jenis lainya dan hampir semua jenis burung kicau tidak mempunyai warna yang seunik dengan Kolibri Ninja. Karena burung jenis ini mempunyai warna metalik yang terdapat pada beberapa bagian tubuhnya seperti di bagian atas kepala, sayap dan di beberapa bagian punggung. Dan meskipun burung jenis ini mempunyai banyak keunikan, tetapi untuk cara perawatnya tidak begitu sulit karena jenis perawatanya hampir sama dengan jenis burung lain hanya berbeda dengan bahan pakan, cara pemandian, dan cara penjemuran.",Desain dan Komunikasi Visual
