id,title,abstract,study_program
1704,PERANCANGAN APLIKASI LAYANAN AKADEMIK BERBASIS WEBSITE (Studi Kasus Prodi Sistem Informasi Universitas Widyatama),"Aplikasi Layanan Akademik merupakan suatu sistem yang memberikan layanan akademik dan informasi yang berupa pendaftaran Kerja Praktek dan Skripsi. Keberadaan aplikasi ini sangat penting. Dalam hal ini, Prodi Sistem Informasi Universitas Widyatama dijadikan sebagai tempat penelitian, karena aplikasi layanan akademik pada Prodi Sistem Informasi belum tersedia, dimana layanan akademik yang diberikan masih dilakukan secara manual , seperti pendaftaran Kerja Praktek dan Skripsi yang masih manual menggunakan kertas dan pengumpulan berkas persyaratan yang terkadang memerlukan cukup waktu. Tujuan penellitian ini adalah untuk memberikan kemudahan dalam pengelolaan data dan informasi pada Prodi Sistem Informasi Universitas Widyatama , juga memberikan kemudahan bagi mahasiswa dalam memanfaatkan layanan akademik yaitu pendaftaran Kerja Praktek dan Skripsi. Dari tujuan penelitian tersebut dihasilkan beberapa kegunaan yang terdiri dari kegunaan praktis dan akademis. Perancangan Aplikasi Layanan Akademik ini dibangun dengan pengelolaan database, dengan metodologi yang dipakai yaitu menggunakan metode Waterfall. Perancangan ini menggunakan bahasa pemrograman PHP dan MySQL sebagai database server dan permodelan dengan menggunakan Use Case Diagram, Activity Diagram, Sequence Diagram, dan Class Diagram. Hasil dari penelitian ini adalah sebuah web aplikasi bernama : Aplikasi layanan Akademik Prodi Sistem Infromasi Universitas Widyatama sebuah web yang dibuat untuk mempermudah prodi dalam memberikan layanan akademik bagi mahasiswanya.",Sistem Informasi
1836,SISTEM PENDUKUNG PEMBELAJARANBERBASIS WEB DI SMA NEGERI 1 BANTAENG DENGAN MENGGUNAKAN FRAMEWORK CODEIGNITER,"Seiring dengan perkembangan Teknologi Informasi yang semakin pesat, kebutuhan akan suatu konsep dan mekanisme belajar mengajar berbasis TImenjadi tidak terelakan lagi. Terdapat sebuah konsep yang di kenal dengan sebutan e-learning inimembawa pengaruh terjadinya proses tranformasi pendidikan kovensional ke bentuk digital, baik secara isi maupun sistemnya. Sistem Pendukung Pembelajaranmerupakan sistem pendidikan yang menggunakan aplikasielektronik untuk mendukung pengembangan kegiatan belajar mengajar dengan media elektronika. Sistem Pendukung Pembelajarandapat mempermudahinteraksi antara peserta didik dengan bahan materi, peserta didik dengan pengajar, maupun antara sesama peserta didik. Sistem Pendukung Pembelajarandapat membuat peserta didik saling berbagi infomasi dan mengakses bahan-bahan pelajaran setiap saat dan berulang-ulang, dengan tampilan yang cukup menyenangkan bagi para peserta didik, dengan kondisi yang demikianlah peserta didik dapat lebih memantapkan penguasaanya terhadap materi pelajaran. Teknologi Informasi merupakan pokok penting dalam ilmu pengetahuan apalagi di era globalisasi seperti sekarang yang rata-rata sudah menerapkan beberapa aplikasi Teknologi Informasi. Pelajaran seperti Teknologi Informasi bukan pelajaran yang bisa dikuasai dengan hanya menghafal materi tetapi perlu diselingi dengan praktek yang rutin. Proses belajar mengajar di dalam kelas tidak akan cukup. Untuk itu perlu suatu media yang bisa membantu proses belajar konvensional. Pengembangan Sistem Pendukung Pembelajaran berbasis web ini dilakukan dengan menggunakan metode Waterfall, sedangkan tools¸yang untuk pemodelan menggunakan UML (Unified Modeling Language). Bahasa pemrograman yang digunakan untuk pembuatan Sistem Pendukung Pembelajaran ini adalah PHP dengan menggunakan framework CodeIgniter dan Appserv untuk web server serta PHPMyAdmin untuk database. Sistem Pendukung Pembelajaran berbasis web dapat membantu kegiatan belajar mengajar menjadi lebih menarik.Karena belum adanya website sekolah, Sistem Pendukung Pembelajaran berbasis web ini juga menampilkan berita-berita terbaru tentang sekolah seperti pengumuman, agenda, dll.",Sistem Informasi
1951,MANAJEMEN RISIKO TEKNOLOGI INFORMASI PT. TELKOM WITEL SIDOARJO PADA WEBSITE AOC MENGGUNAKAN FRAMEWORK ISO 31000,"Website AOC adalah salah satu teknologi informasi yang digunakan oleh Divisi ASO pada PT. Telkom Witel Sidoarjo untuk meningkatkan performansi penanganan gangguan. Hal ini membuat sistem AOC harus berjalan secara optimal dan konsisten. Namun, tidak dapat dipungkiri bahwa kemungkinan munculnya berbagai ancaman dan risiko dapat menghambat bahkan melumpuhkan aktivitas di dalam sistem, salah satunya disebabkan oleh teknologi informasi yang digunakan. Oleh karena itu, perlu dilakukan manajemen risiko terhadap berbagai kemungkinan risiko yang muncul di dalam sistem. Berdasarkan hasil identifikasi akan didapatkan gambaran mengenai kemungkinan risiko yang muncul pada perangkat teknologi informasi terkait website AOC. Manajemen risiko menggunakan ISO 31000 difokuskan pada perangkat lunak, perangkat keras dan perangkat pendukung. Metodologi yang diterapkan dalam penelitian ini menggunakan motode checklist untuk memperoleh data. Dari hasil penilaian tingkatan risiko yang telah dilakukan pada tiap-tiap risiko yang telah diidentifikasi, didapati bahwa 8 merupakan kategori risiko rendah, 47 risiko sedang dan 15 risiko tinggi. Hasil identifikasi ancaman dan risiko ini menunjukkan jenis kerentanan risiko dimana satu jenis perangkat bisa memiliki beberapa kerentanan yang sama jenisnya dan diharapkan perusahaan dapat menindaklanjuti hasil temuan dan perlakuan terhadap risiko dengan maksimal.",Sistem Informasi
1972,SISTEM INFORMASI GEOGRAFIS KEPENDUDUKAN WAJIB E-KTP DI KECAMATAN UJUNGBERUNG KOTA BANDUNG BERBASIS WEBSITE,"e-KTP atau KTP Elektronik adalah dokumen kependudukan yang memuat sistem keamanan / pengendalian baik dari sisi administrasi ataupun teknologi informasi dengan berbasis pada database kependudukan nasional. Penduduk hanya diperbolehkan memiliki 1 (satu) KTP yang tercantum Nomor Induk Kependudukan (NIK). NIK merupakan identitas tunggal setiap penduduk dan berlaku seumur hidup, Nomor NIK yang ada di e-KTP nantinya akan dijadikan dasar dalam penerbitan Paspor, Surat Izin Mengemudi (SIM), Nomor Pokok Wajib Pajak (NPWP), Polis Asuransi, Sertifikat atas Hak Tanah dan penerbitan dokumen identitas lainnya Metode yang digunakan dalam pembuatan sistem informasi geografis E-KTP ini antara lain dengan cara menganalisis data yang ada, menggambarkan alur sistem dengan menggunakan model waterfall dan pendekatan object oriented dengan menggunakan unified modeling language (UML). Aplikasi ini dibangun dengan berbasis website dan menggunakan bahasa pemrograman PHP, sehingga aplikasi ini dapat diakses kapanpun dan dimanapun. Aplikasi ini dirancang agar masyarakat, kelompok atau pihak lainnya dapat mendapatkan informasi tentang sistem informasi geografis data statistik pemetaan demografi persebaran warga wajib E-KTP di Kecamatan Ujungberung Kota Bandung ini dengan melihat sesuai kriteria pada website dan informasi lainnya mengenai Kecamatan Ujungberung.",Sistem Informasi
1986,MENGUKUR TINGKAT KEMATANGAN SISTEM INFORMASI DENGAN MENGGUNAKAN FRAMEWORK COBIT 4.1 (Studi Kasus : Divisi Teller Bank Mandiri Cabang Rumah Sakit Hasan Sadikin),Penelitian ini merupakan penelitian untuk melakukan evaluasi manajemen dan melihat sejauh mana maturity level sistem pemeliharaan perangkat lunak yang diterapkan pada Bank Mandiri cabang RSHS Bandung. Audit aplikasi ini bertujuan untuk evaluasi manajemen yang diterapkan pada perusahaan ini. Selain itu untuk mengetahui tingkat pemeliharaan dan sebagai tolak ukur tingkat kelayakan/kematangan dalam pengawasan dan pengelolaan teknologi informasi pada divisi Teller guna meningkatkan kualitas layanan berbasis teknologi informasi. Kegiatan audit ini dilaksanakan dengan fokus domain Monitoring and Evaluate dengan framework COBIT 4.1. Dalam melaksanakan audit aplikasi diterapkan metodologi sistem informasi yang sesuai dengan metodologi yang diajukan oleh Monitoring and Evaluate COBIT. Pada metodologi audit ini dilakukan kegiatan pengumpulan data yang meliputi observasi dan wawancara yang dilakukan oleh pihak-pihak terkait. Hasil dari audit ini adalah unit teknologi informasi sebagai pihak penyedia layanan sarana diharapkan dapat melakukan perbaikan atas masukan rekomendasi dari hasil laporan skripsi ini guna menyelaraskan teknologi informasi dengan strategi bisnis perusahaan.,Sistem Informasi
2059,SISTEM INFORMASI PENCARIAN INDEKOS BERBASIS WEBSITE DI KAWASAN UNIVERSITAS WIDYATAMA,"Sistem Informasi Pencarian Indekos Berbasis Website di kawasan Universitas Widyatama ini adalah sebuah sistem informasi pencarian indekos yang dapat mempermudah mahasiswa-mahasiswi untuk mencari tempat indekos yang sesuai dengan kebutuhan dan keinginan calon penyewa. Sistem ini dibangun menggunakan bahasa pemrograman PHP dan framework Code Igniter sedangkan untuk pembangunannya menggunakan tools Visual Studio Code. Selain itu juga, penelitian ini menggunakan metode Action Design Research serta metode pengembangan perangkat lunak Rational Unified Process (RUP). Sistem Informasi Pencarian Indekos Berbasis Website di kawasan Universitas Widyatama ini memiliki beberapa fitur, seperti menampilkan informasi, foto, fasilitas umum dan lokasi indekos. Saran untuk Sistem Informasi Pencarian Indekos di kawasan Universitas Widyatama ini bisa menambahkan beberapa fitur seperti booking kamar indekos secara online dan memberikan informasi ketersediaan kamar secara real time. Dapat memberikan rating dan review tempat indekos di kawasan Universitas Widyatama.",Sistem Informasi
2146,ANALISIS PERBANDINGAN METODE KLASIFIKASI DATA MINING DALAM MEMPREDIKSI PEMBAYARAN KREDIT,"Kegiatan usaha simpan pinjam atau pengkreditan di antaranya menghimpun uang simpanan dari anggota, memberikan pinjaman kepada anggota dan mengelola keseimbangan sumber - sumber dana dan penyaluran pinjaman. Proses pemberian kredit yang masih bersifat intuitif dapat menyebabkan kesalahan dalam pemberian kredit. Agar proses pemberian kredit dapat berjalan dengan lancar maka diperlukan suatu prediksi pembayaran kredit menggunakan data mining. Maka dari itu, dilakukan penelitian yang berjudul “Analisis Perbandingan Metode Klasifikasi dalam Memprediksi Pembayaran Kredit”. Metode penelitian yang digunakan dalam penelitian ini yaitu menggunakan model proses knowledge discovery in database. Model proses knowledge discovery in database (KDD) terdiri dari beberapa tahap yaitu selection, pre-processing atau cleaning, transformation, data mining dan evaluation. Algoritma yang digunakan yaitu decision tree C4.5, naïve bayes, k-nearest neighbor dan neural network. Pada dataset terdapat atribut jenis kelamin, lama bayar, simpanan wajib, simpanan manasuka, pokok pinjaman, besar angsuran dan liabilities. Hasil akhir dari perbandingan algoritma yaitu algoritma naïve bayes merupakan algoritma terbaik dalam memprediksi pembayaran kredit dengan nilai accuracy 81.11%. Sedangkan untuk algoritma decision tree C4.5 dan algoritma neural network memiliki nilai accuracy 74.44% dan algoritma k-nearest neighbor memiliki nilai accuracy 73.33%.",Sistem Informasi
2191,APLIKASI TRANSAKSI PENJUALAN UMKM YOGHURT VAN JAVA (Y.V.J),"Pesatnya perkembangan bidang Information Technology dan Aplikasi dapat dilihat dari bermunculannya produk-produk baru baik itu berupa hardware maupun software yang memiliki keunggulannya masing-masing yang kian hari semakin baik. Hal tersebut memacu sebagian orang untuk merancang suatu Aplikasi untuk membantu mengoptimalkan sistem kerja di suatu perusahaan. Begitu juga dengan sistem yang ada di UMKM Yoghurt Van Java (Y.V.J), dibutuhkan suatu Aplikasi yang memiliki kecerdasan dan kehandalan yang tinggi dalam menjalankan transaksi, penyimpanan, dan pengolahan data pada UMKM tersebut. Aplikasi yang akan dibangun adalah aplikasi desktop yang menggunakan pemrograman JAVA GUI dan MySQL. Metode Pembangunan Aplikasi yang digunakan adalah metode yang berorientasi objek dengan model Waterfall. Aplikasi ini diproyeksikan untuk UMKM Yoghurt Van Java (Y.V.J) agar mempermudah dalam pendataan baik itu data produk, data user, data customer dan data transaksi UMKM Yoghurt Van Java (Y.V.J) sampai dengan rekapitulasi laporan harian, mingguan, bulanan, dan tahunan.",Sistem Informasi
2206,PENGEMBANGAN APLIKASI PENJUALAN PRODUK PADA UMKM GISHOP BERBASIS E-COMMERCE,"Kehadiran teknologi ini dimaksudkan untuk mencapat hasil lebih baik dengan efisien, efektivitas dan kepresisian yang lebih tinggi, dan ketika teknologi komputer telah dirasa bermanfaat di berbagai bidang usaha, hal ini yang menjadi dasar penerapan dalam sebuah aplikasi nyata penggunaan media komunikasi dan pengolahan data pada pelaku usahan UMKM di kota Bandung. Pada saat ini UMKM GISHOP, melakukan bisnis penjualan masih menggunakan media sosial seperti Blackberry Massangger, setiap promosi produk baru hanya melalui update pada Blackberry Massangger, sehingga diharapkan teman pada Blackberry Massangger mengetahui produk baru tersebut. Hal ini masih kurang untuk promosi barang, karena informasi yang disampaikan masih terbatas, detail mengenai informasi produk baru tidak bisa seluruhnya ditampilkan pada Blackberry Massangger. Sistem menggunakan analisa berorientasi objek dengan metoda waterfall, karena tahap demi tahap yang dilalui harus menunggu selesainya tahap sebelumnya dan berjalan berurutan, dalam hal ini dapat mempermudah untuk admin dalam mengolah data, transaksi penjualan, dan mempermudah promosi. Sedangkan user dapat mudah melihat produk yang dipromosikan oleh admin, dan dapat memudahkan transaksi pembelian.",Sistem Informasi
2210,ANALISIS TATA KELOLA TEKNOLOGI INFORMASI PADA BIDANG E-GOVERNMENT MENGGUNAKAN FRAMEWORK COBIT 4.1 STUDI KASUS DINAS KOMUNIKASI DAN INFORMATIKA (DISKOMINFO) JAWA BARAT,"DISKOMINFO (Dinas Komunikasi Dan Informatika) Provinsi Jawa Barat adalah instansi yang bertanggung jawab atas pengolahan informasi dalam lingkungan Pemerintahan Jawa Barat. Instansi ini juga telah menggunakan teknologi informasi dalam penerapannya untuk memenuhi kebutuhan bisnisnya. Analisis tingkat kematangan (maturity level) tata kelola IT berfungsi untuk memastikan bahwa IT orgnanisasi menggunakan sumber daya secara efisien, mengamankan aset organisasi, menjaga integritas dan keamanan data organisasi, dan mencapai tujuan organisasi secara efektif sesuai dengan standar COBIT. DISKOMINFO (Dinas Komunikasi Dan Informatika) Provinsi Jawa Barat saat ini belum ada penelitian yang membahas tentang analisis tingkat kematangan menggunakan framework COBIT 4.1. melakukan analisis terhadap tata kelola IT pada bidang e-Government. Saat ini banyak framework yang dapat digunakan salah satunya adalah COBIT 4.1 (Control Objective for Information and Related Technologies) sebagai metode yang akan penulis gunakan.Penelitian analisis tingkat kematangan (maturity level) tata kelola teknologi informasi DISKOMINFO (Dinas Komunikasi Dan Informatika) Provinsi Jawa Barat, khususnya pada bidang e-Government.Dengan menggunakan metodologi COBIT 4.1 yaitu Plan and Organize (PO), Acquire and Implement (AI), Deliver and Support (DS) dan Monitoring and Evaluate (ME).Hasil analisis tingkat kematangan tata kelola IT berfungsi untuk memastikan bahwa apakah teknologi informasi yang dipakai di kantor tersebut sudah sesuai standar COBIT atau belum, juga pemberian saran agar sesuai dengan standar.",Sistem Informasi
2338,PEMBUATAN SISTEM INFORMASI PEMBELAJARAN E-LEARNING MENGGUNAKAN MOODLE PADA SMPN 2 KECAMATAN SULIKI,"Selama ini proses pembelajaran di SMPN 2 Kecamatan Suliki dapat di katakan masih bersifat konvensional, dengan kata lain bahwa proses pembelajaran antara siswa dengan guru hanya dapat dilakukan dengan syarat terjadinya pertemuan antara keduanya di dalam kelas. Jika pertemuan antara siswa dan guru tidak terjadi maka secara otomatis proses pembelajaran pun tidak dapat dilaksanakan dan juga terbatasnya waktu belajar di kelas, ataupun urusan tiba-tiba, hingga para guru tidak bisa hadir di kelas, terkadang menghalangi dalam menyampaikan semua materi pelajaran. Hal ini menyebabkan tidak efisiennya proses pembelajaran, karena keterbatasan waktu dan tempat tersebut. Maka dari itu, untuk mengatasi masalah yang telah dipaparkan sebelumnya, dibangunlah suatu sistem pembelajaran elektronik (e-learning) berbasis LMS moodle sebagai solusi dari permasalahan yang ada. E-learning ini diajukan sebagai pelengkap (komplemen) bagi sistem pembelajaran konvensional yang ada sekarang di SMPN 2 Kecamatan Suliki. Pengembangan sistem informasi dalam pembuatan aplikasi berbeasis website ini menggunakan metode Waterfall meliputi analisis kebutuhan, desain sistem, implementasi, integrasi dan uji coba, serta operasi dan maintenance. Hasil yang dicapai adalah ketersediaan aplikasi pendukung kegiatan belajar mengajar yang dapat diakses secara online. Aplikasi e-Learning berbasis web ini menambah fasilitas guru dan siswa dalam hal berkomunikasi, pemberian materi pelajaran, pemberian dan pengumpulan tugas, dan menambah fasilitas dalam pemberian informasi nilai.",Sistem Informasi
2341,PERANCANGAN APLIKASI “ANTARKAN” AGREGASI PENGIRIMAN BARANG,"Sejak pandemi, jumlah pengiriman pada masing-masing jasa ekspedisi, seperti JNE, J&T, POS Indonesia, TiKi, dan SiCepat Ekspress mengalami kenaikan belasan hingga ratusan persen. Saat ini, orang akan cenderung mengakses atau bahkan mengunduh aplikasi masing-masing ekspedisi untuk menggunakannya atau bahkan mendatangi agen ekspedisi hanya sekedar “menitipkan” barang untuk dikirim ke tempat tujuan. Maka dari itu akan sangat membantu jika terdapat aplikasi agregasi yang dapat menghubungkan beberapa jasa ekspedisi dalam satu aplikasi sehingga pemesan hanya perlu memilih jasa ekspedisi yang diinginkan, tanpa harus mengunduh atau mengakses masing-masing jasa ekspedisi. Dalam penelitian ini, metode pelaksanaan atau langkah/tahapan yang digunakan untuk merancang aplikasi Antarkan, yaitu identify, understand, analyze, dan report. Hasil dari penelitian ini adalah mengagregasikan/menggabungkan berbagai jenis jasa ekspedisi dalam satu aplikasi melalui API (Application Programming Interface). Kemudian pemesan/pelanggan dapat menggunakan jasa ekspedisi sesuai dengan keinginannya, yang mana setiap jasa ekspedisi memiliki form/parameter yang berbeda untuk membuat pengiriman/pesanan. Setelah pesanan dibuat, maka pesanan akan diterima oleh kurir agen terdekat berdasarkan ‘Alamat Pengambilan’ pemesan untuk segera dijemput dan ditimbang barangnya, sehingga akan muncul biaya yang harus dibayar oleh pemesan/pelanggan di aplikasi kurir dan pemesan bisa langsung membayar kepada kurir yang bersangkutan.",Sistem Informasi
2468,PERANCANGAN SISTEM INFORMASI AKADEMIK KERJA PRAKTEK DAN SKRIPSI BERBASIS WEBSITE,Pelayanan akademik prodi Sistem Informasi Univerisitas Widyatama saat ini masih dilakukan secara konvensional khususnya pada proses pengajuan kerja praktek dan skripsi yang masih dilakukan dengan mendaftar secara manual yang di ajukan kepada staff administrasi prodi sistem informasi. Hal tersebut sangat membutuhkan waktu proses yang relatif lama. Oleh karena itu dibuthkan penlitian untuk mencari solusi yang dapat memecahkan pernasalahan yang terjadi dalam layanan akademik dengan membuat website Sistem Informasi Akademik. Adapun metode penelitian yang digunakan adalah action research dan metode pengembangannya adalah RUP (Rational Unified Process) sedangkan pemodelan sistem mengunakan UML diharapkan ketiganya bisa memaksimalkan hasil yang diinginkan. Hasil dari penelitian ini adalah sebuah web aplikasi bernama Sistem Informasi Akademik Prodi Sistem Infromasi Universitas Widyatama sebuah web yang dibuat untuk mempermudah prodi dalam memberikan layanan akademik bagi mahasiswanya.. Diharapkan dengan pembangunan sistem informasi berbasis web ini dapat memberikan solusi dari permasalahan yang ada di Sistem Informasi Univerisitas Widyatama.,Sistem Informasi
2474,SISTEM INFORMASI PERTANIAN JAWA BARAT BERBASIS WEB DI PT.RAPIDSOFT INTERNATIONAL,"PT.RapidSoft International merupakan perusahaan yang bergerak dibidang jasa. Akumulasi pengalaman tim membuat RapidSoft tetap eksis dan tercatat sebagai perusahaan IT yang tumbuh dengan cepat. Jejaring dan kerjasama global mendorong Rapidsoft untuk selangkah demi selangkah menjadi pemain profesional dalam bidang ICT (Information and Communication Technology). PT. RapidSoft International ingin mengembangkan bisnis di bidang Pertanian untuk dapat meningkatkan kinerja perusahaan, maka akan di bangun website Sistem Informasi Pertanian Jawa Barat. Pengembangan sistem ini dilakukan dengan menggunakan metode Waterfall, sedangkan tools untuk pemodelan menggunakan UML (Unifield Modeling Language). Bahasa pemrograman yang digunakan untuk pembuatan aplikasi ini adalah PHP dan XAMPP untuk database. Website Sistem Informasi Pertanian Jawa Barat yang akan dibuat adalah menggunakan tampilan edisi online. Edisi online, adalah dimana informasi-informasinya telah diatur dalam menu pengkategorian yang dapat memudahkan pembacanya. Pembaca dapat langsung memilih informasi yang benar-benar ingin dilihatnya pada saat itu tanpa perlu mencari secara langsung terlebih dahulu.",Sistem Informasi
2493,PERANCANGAN SISTEM INFORMASI PENGGUNA INTERNET BERBASIS KOMPETENSI KERJA PADA ROUTER MIKROTIK RB1100 DI PT. KWARSA HEXAGON,"Internet sudah menjadi suatu kebutuhan saat ini dan telah dimanfaatkan oleh perorangan maupun suatu perusahaan, internet dapat diakses dengan mudah melalui perangkat keras seperti PC hingga smartphone. Pemanfaatan internet bagi suatu perusahaan sudah sangat luas, sebagai contoh banyak perusahaan telah memanfaatkan internet untuk mendukung proses bisnisnya, seperti penggunaan email untuk berkomunikasi dengan klien, penggunaan internet untuk mengakses E-Procurement, pengembangan website perusahaan serta memberikan fasilitas internet kepada karyawan untuk menunjang pekerjaannya. Pemanfaatan internet berbasis kompetensi kerja diharapkan dapat meningkatkan keterampilan dan pengetahuan karyawan suatu perusahaan sesuai dengan kompetensi kerja yang dimilikinya serta dalam setiap penugasannya. Dalam pemanfaatan internet saat ini tidak lepas dari perangkat keras yang bernama router mikrotik, penggunaan router mikrotik sudah banyak di aplikasi disetiap perusahaan guna mendukung, mengatur serta memaksimalkan pemaanfaatan internet. Pemanfaatan internet berbasis kompetensi kerja disuatu perusahaan tentu memerlukan suatu laporan untuk bahan evaluasi apakah pemanfaatan internet berbasis kompetensi kerja berhasil atau tidak dalam meningkatkan kompetensi kerja karyawannya. Maka diperlukan suatu sistem informasi yang bisa mengelola data-data internet maupun kompetensi kerja, yang diintegrasikan dengan perangkat route mikrotik untuk menghasilkan laporan pemanfaatan internet berbasis kompetensi kerja.",Sistem Informasi
2500,PENGUKURAN CAPABILITY LEVEL TERHADAP LAYANAN TEKNOLOGI INFORMASI MENGGUNAKAN FRAMEWORK COBIT 5 (STUDI KASUS: KANTOR PUSAT PT. BPR SYARIAH AL-MA’SOEM),"PT. BPR Syariah Al-Ma’soem merupakan salah satu perusahaan Bank Perkreditan Rakyat yang berada di Jawa Barat, yang menjalankan aktivitas dan proses bisnisnya tidak terlepas menggunakan IT sebagai penunjang untuk kebutuhan layanan serta layanan operasional. Pada saat ini sumber daya hanya memanfaatkan layanan penggunaan IT yang tersedia. Terkait kurangnya dukungan pihak manajemen terhadap sumber daya dan layanan IT yang belum terprioritaskan serta belum adanya kebijakan mengenai penggunaan dan permasalahan IT sehingga bertindak berdasarkan pengalaman yang ada. Yang hingga saat ini belum dilakukan audit untuk mengetahui tingkat keberhasilan terkait pengukuran capability level terhadap layanan IT . Untuk mengukur layanan penggunaan IT maka diperlukan audit dengan framework COBIT 5. Kelebihan dari COBIT yaitu dapat memberikan gambaran secara detail mengenai strategi dan pengaturan proses IT. Tujuan dari penelitian ini adalah untuk mengetahui capability level terhadap layanan penggunaan IT pada Kantor Pusat PT. BPR Syariah Al-Ma’soem.",Sistem Informasi
2511,IMPLEMENTASI TEKNOLOGI INFORMASI BERBASIS ONLINE DALAM MEMBANTU PENJUALAN PRODUK OPTIK (Studi Kasus Toko Mercury Optikal),"Semakin banyak perusahaan dagang dan jasa yang mulai menggunakan sistem e-commerce sebagai media penjualan online. Penggunaan e-commerce, informasi perusahaan bisa lebih cepat tersampaikan ke pelanggan dan jangkauan pemasaran lebih luas, sehingga diharapkan bisa meningkatkan pemasaran dan penjualan pada toko Mercury Optikal Selama ini proses penyampaian informasi mengenai barang yang di jual menggunkan media sosial dan media cetak, namun sistem ini masih memiliki kekurangan dimana sistem sebelumnya tidak bisa mengelola data produk dengan baik, tidak adanya biaya transaksi secara otomatis, tidak tersedianya form pemesanan secara online, tidak adanya tampilan record pemesanan dan belum adanya pembuatan laporan penjualan secara otomatis. Oleh karena itu, pembangunan website penjualan online dirasa tepat untuk mengatasi permasalahan yang dihadapi oleh toko Mercury Optikal. Pada tugas akhir ini akan dibahas tentang teknologi informasi penjualan berbasis online yaitu bagaimana penawaran produk, informasi produk serta proses pemesanan produk yang diinginkan konsumen.",Sistem Informasi
2520,DIGITALISASI ARSIP KEPEGAWAIAN (Studi Kasus Inspektorat Kabupaten Bogor),"Inspektorat Kabupaten Bogor memiliki tugas pokok, uraian dan fungsi Inspektorat Kabupaten Bogor adalah membantu bupati melakukan pengawasan terhadap pelaksanaan urusan pemerintah di Kabupaten. Untuk melakukan tugas pokok, Inspektorat Kabupaten Bogor harus didukung oleh sumber daya manusia yang ahli dibidangnya dan pengeloaan dokumen khususnya dokumen yang berhubungan dengan kepegawaian yang bisa mengakomodasi semua kegiatan jalannya pengawasan.Untuk Memaksimalkan Proses kerja dari Inspektorat Kabupaten Bogor harus di dukung dengan adanya teknologi. Salah satunya dalam prosesn pengelolaan arsip yang masih di simpan secara dokumen fisik dan masih menggunakan sistem komputer yang sederhana dalam membuat laporan saja. Perancangan Aplikasi ini dibangun dengan pengelolaan database, dengan metodologi yang dipakai yaitu menggunakan metode Prototipe. Perancangan ini menggunakan bahasa pemrograman PHP dan MariaDB sebagai database server dan permodelan dengan menggunakan Use Case Diagram, Activity Diagram, Sequence Diagram, dan Class Diagram. Aplikasi ini dapat mempermudah kinerja dari staff sub bagian kepegawaian di Inspektorat Kabupaten Bogor karena semua arsip akan mudah dikelola. Dan pemanfaatan arsip akan lebih maksimal seperti saat adanya kegiatan pendidikan dan Pelatihan karena pemilihan peserta dapat di sesuaikan dengan riwayat dari setiap pegawai.",Sistem Informasi
2559,PENGEMBANGAN ARSITEKTUR ENTERPRISE DI BIDANG FURNITURE MENGGUNAKAN FRAMEWORK TOGAF ADM (Studi Kasus : PT.Columbus Pasirkoja),"Peranan teknologi informasi dalam menjalankan proses bisnis pada saat ini sangat diperlukan. Teknologi informasi memiliki peran penting dalam suatu perusahaan seperti yang bergerak pada bidang perdagangan khususnya furniture. PT. Columbus Pasirkoja sudah memanfaatkan Teknologi Informasi namun, dalam penerapannya sistem informasi hanya memperhatikan kebutuhan sesaat sehingga sistem informasi saling tumpang tindih dan adanya sistem yang berbeda satu sama lain. Oleh sebab itu dibutuhkan perancangan Arsitektur Enterprise yang mendukung aktivitas dan melakukan pemrosesan data sesuai dengan kebutuhan. Perancangan arsitektur enterprise dibuat menggunakan TOGAF (The Open Group Architecture Framework) dengan metode ADM (Architecture Development Method) yang terdiri dari tahapan Preliminary, Visi Arsitektur, Bisnis Arsitektur, Sistem Informasi dan Teknologi Arsitektur.",Sistem Informasi
2586,PENGARUH PANDEMI COVID-19 TERHADAP TRANSAKSI NON TUNAI MENGGUNAKAN E-WALLET,"Dalam situasi pandemi COVID-19, penting sekali untuk menerapkan protokol kesehatan. Salah satunya adalah dengan melakukan transaksi non tunai. Transaksi non tunai menggunakan e-wallet merupakan salah satu pilihan yang banyak dilakukan saat ini, mulai dari penggunaan saat membayar transportasi online, membayar tagihan, hingga digunakan dalam transaksi belanja online. Penelitian ini bertujuan untuk mengetahui hubungan antara implementasi protokol kesehatan COVID-19 dengan pengaruhnya terhadap persepsi pengguna mengenai kemudahan e-wallet dan kemudahan e-wallet yang menyebabkan keputusan pengguna untuk menggunakan e-wallet (penerapan teori TAM). Metode penelitian yang digunakan adalah metode kuantitatif. Jumlah responden dalam penelitian ini ada 100 orang. Data yang dikumpulkan diolah menggunakan aplikasi SmartPLS.",Sistem Informasi
