id,title,abstract,study_program
1918,SISTEM PENGONTROL LAMPU RUMAH BERBASIS RASPBERRY PI,"Sistem rumah cerdas (Smart Home) adalah sistem aplikasi gabungan antara teknologi dan pelayanan yang dikhususkan pada lingkungan rumah dengan fungsi tertentu yang bertujuan meningkatkan efesiensi, kenyamanan dan keamanan penghuninya. Sistem rumah cerdas terdiri dari perangkat kontrol, monitoring dan otomatisasi beberapa perangkat atau peralatan rumah yang dapat diakses melalui sebuah komputer. Beberapa penelitian tentang smart home dari referensi masih memiliki keterbatasan. Keterbatasan pada penelitian pertama adalah pengontrolan yang tidak mendukung multiple platform dan menggunakan web service yang di hosting, sedangkan pada penelitian kedua, pengontrolan hanya dapat dilakukan melalui smartphone berbasis android dan tidak memanfaatkan raspberry pi sebagai web server . Oleh karena itu, penelitian tugas akhir ini akan membuat sistem smart home yang pengontrolannya mendukung multiple platform melalui smartphone, komputer atau laptop dan memanfaatkan raspberry pi sebagai web server untuk menjalankan web panel. Sistem dibangun dengan menggunakan komputer mini raspberry pi dan dengan perangkat pendukung seperti relay, usb wireless, kabel jumper, lampu rumah, smartphone, komputer dan laptop. Raspberry pi dijadikan sebagai web server yang menjalankan website yang digunakan untuk mengontrol lampu rumah. Pengontrolan dilakukan melalui web browser smartphone, kompter atau laptop yang terhubung dengan raspberry pi melalui jaringan WiFi. Relay berfungsi sebagai saklar untuk menyalakan dan memadamkan lampu rumah yang terhubung dengan raspberry pi melalui pin-pin GPIO. Melalui pin-pin GPIO perintah menyalakan dan memadamkan lampu yang diterima dari web panel diteruskan ke relay dengan memberikan logika 1 (HIGH) yang berarti menyala dan logika 0 (LOW) yang berarti padam. Dari hasil pengujian dapat disimpulkan bahwa ke-empat buah lampu dapat dinyalakan dan di padamkan melalui web panel yang berjalan di web server pada raspberry pi dan diakses melalui web browser smartphone, komputer atau laptop melalui jaringan WiFi.",Teknik Informatika
1925,Aplikasi File Transfer Protocol Berbasis TCP/IP,Aplikasi Client Server berbasis TCP/IP ini adalah suatu sistem aplikasi transfer file yang menggunakan protokol TCP/IP sebagai penghubung komunikasi antar client dan server. Pembangunan Aplikasi Client Server berbasis TCP/IP ini bertujuan untuk memudahkan pekerjaan manajemen file pada suatu server. Manajemen file pada suatu server umumnya dilakukan pada sebuah website atau remote computer. Aplikasi ini dibangun dengan metode waterfall dan menggunakan bahasa pemrograman Borland Delphi 7 dan Cerberus FTP Server 2.32 sebagai aplikasi server. Metode yang digunakan untuk analisis dan perancangan sistem adalah metode Data Flow Oriented dengan memakai tool Data Flow Diagram (DFD).,Teknik Informatika
2004,PENGAMANAN FILE CITRA BITMAP MENGGUNAKAN ALGORITMA ADVANCED ENCRYPTION STANDARD (AES),"Penyimpanan dan pengiriman citra melalui saluran komunikasi publik rentan terhadap pengaksesan dan penyadapan oleh pihak-pihak yang tidak berhak. Untuk mengatasi masalah tersebut maka diperlukan suatu aplikasi pengamanan data yaitu kriptografi, pengamanan citra menggunakan kriptografi merupakan teknik umum yang biasa digunakan untuk melindungi citra dari pengaksesan ilegal. Algoritma Advanced Encryption Standard (AES) merupakan algoritma yang kuat yang sampai saat ini dinyatakan aman karena masih belum ada serangan kriptanalisis yang benar-benar dapat mematahkan algoritma ini. Algoritma kriptografi yang digunakan untuk proses enkripsi dan dekripsi adalah algoritma Advanced Encryption Standard (AES), dimana algoritma ini menggunakan kunci simetris berjenis block chiper. Model yang digunakan untuk pembangunan sistem adalah model prototyping. Berdasarkan pengujian diperoleh hasil yaitu ukuran file berpengaruh secara signifikan terhadap waktu proses enkripsi maupun proses dekripsi. Pengujian juga dilakukan terhadap proses enkripsi dan dekripsi dengan panjang kunci yang bervariasi akan tetapi hasilnya terlihat bahwa ukuran panjang kunci kurang signifikan terhadap waktu proses.",Teknik Informatika
2019,APLIKASI PENGELOLAAN INVENTORY DAN ANALISIS INVESTASI TAMBANG GOLONGAN C JENIS PASIR DAN BATU (Studi Kasus : PD. Anugrah),"Sebagai salah satu perusahaan tambang penyedia bahan galian golongan C jenis pasir dan batu, PD Anugrah perlu mengadakan pengelolaan persediaan karena sering mengalami kekurangan pasir dan penumpukan batu di stockpile, sehingga sulit untuk memprediksi jumlah persediaan optimal, dimana persediaan tidak terlalu besar dan terlalu kecil. Selain itu, semakin besar jumlah yang disimpan maka semakin tinggi total biaya persediaan. Saat ini, analisis investasi tambang PD Anugrah menggunakan metode Break Even Point, tetapi pengelolaan datanya masih menggunakan buku tambang dan kalkulator. Oleh karena itu, aplikasi ini dikembangkan untuk pengelolaan data dan perhitungan secara terkomputerisasi. Aplikasi ini diharapkan dapat membantu untuk memprediksi jumlah persediaan optimal di stockpile menggunakan metode Safety Stock dan Reorder Point dengan memanfaatkan informasi dalam buku tambang, meminimalkan total biaya persediaan menurut perhitungan perusahaan dan menurut metode Wagner Within Algorithm, serta membantu dalam analisis investasi tambang menggunakan metode Break Even Point untuk 4 jenis bahan galian (pasir, batu belah, batu skrop, dan sirtu), metode Net Present Value, dan metode Payback Period. Aplikasi ini menyediakan informasi tambang dengan data sesuai keadaan sesungguhnya yaitu 2 tahun masa umur tambang.",Teknik Informatika
2028,IMPLEMENTASI APLIKASI TEXT MINING TERHADAP PENDAPAT NETIZEN DI SOCIAL MEDIA MENGGUNAKAN ALGORITMA NAIVE BAYES DENGAN PARAMETER DINAMIS,"Revolusi teknologi informasi dan komunikasi membawa dunia digital dengan jumlah data besar yang tersedia. Setiap hari telah tercipta 2,5 triliun byte data - begitu banyak bahwa 90% dari data di dunia saat ini telah dibuat dalam dua tahun terakhir saja. Salah satu sumber data dari dunia teknologi dan informasi adalah melalui media sosial. Sudah banyak data yang dihasilkan dari beberapa media sosial dan banyak sekali informasi yang bisa dihasilkan. Penulis tertarik untuk membuat suatu aplikasi yang dapat menyaring data menggunakan text mining dari suatu media sosial dengan kategori pencarian yang dinamis dan menampilkan hasil dari penyaringan data tersebut ke dalam salah satu laporan dalam bentuk grafik. Text mining merupakan metode klasifikasi yang merupakan variasi dari data mining dalam menemukan pola yang menarik dari sekumpulan data tekstual yang berjumlah besar. Sedangkan algoritma naive bayes clasifier merupakan algoritma pendukung untuk melakukan pemilahan data. Dalam penelitian ini data diambil dari media sosial contohnya melalui twitter. Kategori data yang diambil dapat bersifat dinamis. Hasil dari penelitian ini menghasilkan laporan berbentuk grafik hasil dari penilaian positif, negatif atau netral suatu kategori berbasis web dengan menggunakan bahasa pemrograman Ruby, framework Rails dan database PostgreSQL.",Teknik Informatika
2033,RANCANG BANGUN DATA MART DAN PREDIKSI PENJUALAN BARANG ( STUDI KASUS : PT XYZ ),"Penjualan merupakan objek vital keberlangsungan sebuah usaha perusahaan yang menjual dan membeli produk yang telah dibuat dan dipasarkan, dimana terjadinya penyerahan barang terhadap pelanggan. Khususnya PT XYZ, yang memasarkan penjualan barang perlengkapan muslim dan oleh-oleh haji. Namun pencatatan penjualan barang perlengkapan muslim dan oleh-oleh haji di PT XYZ yang sudah tersimpan dan di rekap masih belum dimaksimalkan. Kendala proses analisa manual, menjadikan data masih bersifat kurang akurat. Permasalahan tersebut memunculkan gagasan untuk meneliti data penjualan barang perlengkapan muslim dan oleh-oleh haji pada tahun 2007 dari PT XYZ sebanyak 79000 record. Pada penelitian kali ini untuk mengatasi permasalahan di atas, diterapkan perancangan data mart sebagai subset dari data warehouse yang berfokus pada topik tertentu atau departemen dalam hal ini adalah penjualan PT XYZ. Proses data ETL (Extract, Transform, Load) menggunakan tools bantuan Pentaho Data Integration. Kemudian ditambahkan dengan metode single moving average untuk proses analisa prediksi penjualan barang dari hasil membangun data mart yang diperoleh. Dengan menggunakan metode single moving average akan memungkinkan hasil prediksi penjualan PT XYZ untuk ramalan yang akan datang sehingga pihak perusahaan dapat menganalisa data penjualan kedepan. Hasil dari penelitian ini adalah aplikasi web menggunakan pemrograman PHP yang dapat menampilkan dashboard dalam bentuk grafik dan tabel. Database yang tersimpan di dalam MySQL hasil proses data ETL, dapat dilihat dalam bentuk visual melalui aplikasi web yang dibangun. Manfaat yang didapat adalah sebagai analytic tools pembantu personalia perusahaan dalam membaca peluang atau keputusan penjualan.",Teknik Informatika
2043,SISTEM RUMAH PINTAR BERBASIS MIKROKONTROLER  MENGGUNAKAN METODE NATURAL LANGUAGE PROCESSING,"Pengembangan teknologi otomatis pada sistem rumah pintar jarang dilakukan  dalam penelitian dan pengembangan, seperti penggunaan teknologi yang dapat  membantu seseorang dalam melakukan aktivitas di rumah. Pekerjaan tersebut meliputi  menyalakan dan mematikan lampu, kipas, televisi, mengunci dan membuka pintu,  memantau perubahan suhu ruangan, membuka serta menutup tirai. Aktivitas tersebut  dapat terbantu dengan adanya teknologi yang mampu mengintegrasikan perangkat  maupun sebuah benda dengan teknologi yang disebut mikrokontroler. Teknologi yang  disebut sebagai internet of things dapat diintegrasikan dalam pengembangkan sistem  rumah pintar. Penggunaan mikrokontroler sebagai perangkat yang dapat membantu  aktivitas dalam rumah. Mikrokontroler sebagai perangkat yang digunakan dan  penggunaan bahasa natural Bahasa Indonesia sebagai perintah untuk menyalakan  perangkat yang menggunakan mikrokontroler. Mikrokontroler sebagai teknologi  sistem rumah pintar yang dapat digunakan di berbagai macam perangkat rumah tangga  mulai dari lampu, kipas, televisi, pintu, tirai dan perangkat lainnya yang bertujuan  dalam penggunaan teknologi untuk memudahkan pekerjaan. Dengan menggunakan  teknologi yang dimana sebelumnya hanya menggunakan cara konvensional akan jauh  lebih baik sebab pengguna tidak perlu menyalakan dan mematikan melalui saklar  hanya menggunakan perintah suara seperti Bahasa Indonesia dalam perintah  menyalakan dan mematikan sebuah perangkat yang terhubung dengan mikrokontroler.",Teknik Informatika
2047,SISTEM PENDUKUNG KEPUTUSAN KEMITRAAN KEPEMILIKAN ARMADA TAKSI MENGGUNAKAN METODE ANALYTICAL HIERARCHY PROCESS STUDI KASUS PADA KOPERASI TAKSI INDONESIA,"Pengelolaan kemitraan kepemilikan Armada Taksi sudah dilakukan semenjak Koperasi Taksi Indonesia didirikan, begitu pula dengan rekruitmen pemberian sistem kemitraan kepemilikan Armada Taksi. Koperasi Taksi Indonesia memiliki Divisi HR/GA untuk menentukan calon mitra yang berhak mendapatkan kemitraan kepemilikan armada taksi berdasarkan beberapa faktor pertimbangan yang melalui berbagai tahapan. Tetapi terkadang mengalami beberapa kendala, antara lain dalam pengelolaanya masih menggunakan cara manual yang bersifat lama dan subyektif. Untuk mengatasi permasalahan-permasalahan tersebut, maka dibutuhkan suatu sistem terkomputerisasi yang mampu memberikan saran penilaian kepada Divisi HR/GA mengenai penyeleksian calon mitra yang lebih bersifat objektif dan dapat dipertanggung jawabkan. Dalam perancangan aplikasi ini, akan dibangun sistem pendukung keputusan dengan metode kuesioner sebagai metode penilaian calon mitra dan analytical hierarchy process (AHP) sebagai metode inferensi sistem pakar yang digunakan. Aplikasi sistem pendukung keputusan ini dapat diakses melalui web sehingga dapat memudahkan bagi calon mitra untuk mengaksesnya. Selain itu aplikasi ini juga memberikan kemudahan bagi Divisi HR/GA untuk melakukan penyeleksian dan pemberian diskon kepada calon mitra yang terpilih dengan sistem yang telah baku dengan metode AHP 5 kriteria penetuan penilaian. Diharapkan pada pengembangan selanjutnya dapat diimplementasikan untuk pemilihan calon mitra lebih dari 5 kriteria dan adanya fitur tambahan dalam aplikasi seperti fitur chating sehingga lebih luas dan selektif dalam pemilihan calon mitra.",Teknik Informatika
2053,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN SEKOLAH DASAR SWASTA TERBAIK DI KOTA BANDUNG MENGGUNAKAN METODE FUZZY MULTI CRITERIA DECISION MAKING (MCDM),"Proses pemilihan sekolah dasar merupakan proses yang tidak asing lagi bagi sebagian kalangan masyarakat khususnya orangtua calon siswa sekolah dasar. Proses tersebut dilakukan oleh orangtua calon siswa sekolah dasar guna memenuhi kebutuhan untuk mendapatkan sekolah yang sesuai dengan kriteria dan kualifikasi yang diinginkan. Namun, pada prosesnya sering ditemui banyak keterbatasan. Salah satunya adalah keterbatasan dalam mendapatkan informasi sekolah terkait, menyeleksi dan memutuskan sekolah yang diinginkan dari banyak data sekolah yang ada. Aplikasi pendukung keputusan pemilihan sekolah dengan metode pendukung yang sesuai, antara lain dengan menggunakan metode fuzzy dapat mengeleminasi keterbatasan tersebut. Fuzzy Multi Criteria Decision Making (MCDM) dengan menggunakan Simple Additive Weighting Method (SAW) digunakan dalam Tugas Akhir ini yang berkenaan dengan pembuatan aplikasi sistem pendukung keputusan pemilihan sekolah. Aplikasi yang dibangun sudah berhasil mengimplementasikan kriteria dan kualifikasi sekolah dari orangtua calon siswa ke dalam sistem pendukung keputusan dengan menggunakan metode fuzzy MCDM.",Teknik Informatika
2074,APLIKASI STEGANOGRAFI UNTUK MENYEMBUNYIKAN TEKS DALAM CITRA DIGITAL MENGGUNAKAN METODE LEAST SIGNIFICANT BIT (LSB) DENGAN ENKRIPSI HILL CIPHER,"Perkembangan teknologi digital saat ini memberi kemudahan untuk melakukan akses serta mendistribusikan berbagai informasi dalam format digital. Salah satu format digital yang sering dijumpai pada komputer adalah citra digital. Seiring dengan banyaknya pengguna citra digital, maka proses pengolahan citra digital juga semakin berkembang seperti penyisipan teks dalam citra digital dengan teknik steganografi. Teknik steganografi dapat dimanfaatkan dalam beberapa hal contohnya seperti dapat mengirim pesan rahasia tanpa terlihat oleh orang lain. Format citra digital yang digunakan adalah format digital bmp, sedangkan metode penyisipan teks menggunakan algoritma LSB (Least Significant Bit) dan pesan teks yang akan disisipkan akan di enkripsi menggunakan hill cipher. Program yang digunakan untuk membangun aplikasi ini adalah Microsoft Visual Basic .NET. pengembangan perangkat lunak menggunakan model prototipe dan memakai tool pemodelan UML (Unified Modelling Language). Metode yang digunakan adalah LSB (Least Significant Bit) yaitu memodifikasi bit terakhir dalam satu byte data dengan bit-bit informasi dan hanya menyebabkan perubahan nilai bit satu lebih tinggi atau satu lebih rendah. Hasil dari implementasi program ini adalah pesan yang telah disisipkan tidak terlihat oleh kasat mata, untuk menigkatkan keamanan pesan sebelum disisipkan akan dienkripsi menggunakan teknik hill cipher.",Teknik Informatika
2129,ANALISIS KINERJA FLOW-BASED ROUTING DI SOFTWARE DEFINED NETWORKING,"Pada arsitektur jaringan tradisional, sistem pembuat keputusan kemana arus data dikirimkan dibuat menyatu dengan perangkat kerasnya. Hal ini mengakibatkan masih kurang efektif dari segi performa dikarenakan banyaknya waktu yang dibutuhkan untuk melakukan konfigurasi terhadap semua perangkat yang harus dikonfigurasi secara manual atau satu per satu. Pada penelitian ini penulis menggunakan flow-based routing untuk routing protocol-nya. Namun, peningkatan kinerja flow-based routing memperkenalkan biaya tambahan dari dua komponen utama; biaya komputasi dan overhead protokol. Selain itu, pelaksanaan flow-based routing sulit jika kita menggunakan protokol routing tradisional. Aplikasi flow-based routing ini membutuhkan teknologi baru yang membuat router atau switch yang dapat diprogram melalui antarmuka standar. Teknologi baru ini dikenal sebagai Software Defined Network atau SDN. Dalam arsitektur SDN, control plane dan data plane ditempatkan secara terpisah. Konsep utama pada SDN adalah sentralisasi jaringan, di mana semua pengaturan berada pada control plane. Protokol yang paling menonjol pada SDN yaitu OpenFlow. Melalui OpenFlow, kita tidak hanya dapat melakukan flow forwarding berbasis network layer tetapi juga dapat dilakukan pengaturan pergerakan paket secara terpusat mulai dari layer 2 sampai layer 7 forwarding (flow granuality), sehingga aliran paket di jaringan dapat diprogram secara independen. Dalam penelitian ini penulis membuat sebuah simulasi jaringan untuk menguji kinerja dari flow-based routing pada jaringan yang berbasis SDN. Disini penulis menggunakan emulator mininet sebagai emulator dari jaringan, dan POX controller sebagai kontroler dari jaringan. Pada POX controller, dibuat sebuah rule dan routing protocol sebagai pendukung dari jaringan yang telah dibuat. Simulasi yang dibuat terdiri dari 8 network berbeda. Hasil penelitian pada simulasi jaringan virtual SDN menunjukkan bahwa kinerja dari flow-based routing di SDN telah bekerja dengan baik, berdasarkan hasil pengujian kinerja jaringan yang meliputi delay, jitter, packet loss dan throughput, yang dilakukan dengan beberapa skenario. Simulasi yang dilakukan dalam menguji kinerja dari flow-based routing di SDN, antara lain dengan memberikan suatu background traffic pada jaringan. Hasil dari pengujian pada setiap skenario, menghasilkan nilai yang masuk kedalam kriteria strandar TIPHON untuk setiap parameter QoS. Nilai rata-rata dari hasil pengujian dengan pemberian background traffic sebesar 100 Mbps untuk semua skenario yang tidak menggunakan perintah port blocker, nilai rata-rata delay dengan nilai 8,114 ms, nilai rata-rata jitter dengan nilai 0,478 ms, nilai rata-rata packet loss dengan nilai 0,69 %, dan nilai rata-rata throughput dengan nilai 71,23 Mbps atau 71,2 %.",Teknik Informatika
2155,ANALISIS PROSES AUTENTIKASI PADA PROTOKOL KERBEROS DAN HTTP OVER SSL GUNA MENENTUKAN PROTOKOL KEAMANAN JARINGAN,"Menerapkan protokol autentikasi ke dalam sebuah sistem dapat memberikan perlindungan atas gangguan yang mungkin timbul, baik gangguan dari dalam maupun dari luar. Autentikasi yaitu proses sistem untuk memastikan bahwa orang yang mengakses sistem tersebut adalah orang yang sebenarnya. Proses ini diawali pada saat user melakukan autentikasi ke sistem dengan cara memasukan nama dan password. Ada banyak sekali cara untuk mendapatkan informasi password di jaringan komputer. Salah satu ancaman dapat menggunakan cara sniffing. Kerberos dirancang untuk menjamin autentikasi yang kuat pada skenario client-server dengan menggunakan kriptografi kunci rahasia. Sedangkan HTTP over SSL menggunakan sistem public key dan sistem private key untuk melakukan autentikasi. Pada tugas akhir ini dilakukan analisis proses autentikasi pada protokol kerberos dan HTTP over SSL. Kedua mekanisme autentikasi diuji dengan sniffing sehingga dapat mengetahui bagaimana proses autentikasi dan ketahanan dari protokol kerberos dan HTTP over SSL. Hasil pengujian menunjukan bahwa HTTP over SSL masih rentan terhadap sniffing menggunakan aplikasi tertentu. Sedangkan kerberos karena memerlukan proses yang lama pada proses autentikasi maka memiliki sistem keamanan yang lebih baik.",Teknik Informatika
2160,DATA MART PADA SISTEM INVENTORY DESIMFEKTAN PT. ROHTO LABORATORIES INDONESIA,"Pengendalian persediaan desinfektan pada suatu perusahaan sangat berperan dalam menentukan efisiensi fungsi gudang. Informasi yang tidak pasti tentang ketersediaan desinfektan di gudang mempengaruhi keputusan yang akan diambil dalam menentukan jumlah pemesanan barang yang sesuai dengan kebutuhan permintaan produksi. Kekurangan persediaan desinfektan mengakibatkan terhambatnya proses produksi sedangkan kelebihan persediaan desinfektan merupakan pemborosan sehingga dapat dikatakan sebagai suatu beban yang harus dihilangkan. Pada penelitian ini dilakukan perancangan dan pembangunan sebuah aplikasi dashboard data mart di perushaan farmasi dengan proses pengumpulan data melalui wawancara, studi pustaka, dan melakukan observasi (survey). Adapun tujuan dari penulisan ini yaitu membangun sebuah data mart perusahaan tersebut guna mempermudah dalam proses analisis data, pemindahan data operasional dari database acces ke dalam database MySQL, serta menghasilkan sebuah aplikasi dashboard data mart berbasis desktop. Sedangkan metode perancangan sistem dikonsentrasikan pada perancangan data mart yaitu dengan cara pembagunan data mart yang disesuaikan dengan kebutuhan perancangan data mart, Keluaran yang dihasilkan dari penelitian ini adalah data mart yang dapat mempermudah proses analisis data yang telah ada di dalam perusahaan tersebut dan dashboard data mart yang menyajikan informasi ke dalam bentuk visual sehingga data yang dihasilkan lebih ringkas dan mudah dipahami di PT.Rohto Laboratories Indonesia.Jadi manajemen tingkat atas lebih mudah untuk mengambil keputusan strategis perusahaan.",Teknik Informatika
2177,RANCANG BANGUN APLIKASI PERMAINAN DALAM PEMBELAJARAN STUDI KASUS COVID-19 DENGAN MENGGUNAKAN GAME ENGINE CONSTRUCT 3,"Aplikasi permainan merupakan salah satu produk teknologi informasi yang cukup digemari saat ini yang dibuat oleh berbagai macam game engine. Adapun kecenderungan para pembuat aplikasi permainan terutama yang pemula hanya menggunakan game engine populer padahal game engine tersebut sulit untuk operasikan, mahal biaya berlangganan nya, berat untuk dijalankan oleh komputer dan belum tentu sesuai dengan kebutuhan aplikasi yang akan dibangun. Pada penulisan karya ilmiah ini penulis merancang aplikasi permainan dalam pembelajaran bertemakan studi kasus Covid-19 dengan menggunakan game engine Construct 3 yang mudah digunakan oleh pengguna, ringan untuk dijalankan oleh perangkat komputer dan tidak membutuhkan biaya berlangganan yang mahal. Dalam proses perancangan aplikasi permainan ini penulis menggunakan metode waterfall yang meliputi pengumpulan kebutuhan, merencanakan perancangan, merancang desain, melakukan implementasi dan menguji aplikasi. Aplikasi permainan yang penulis rancang dengan menggunakan game engine Construct 3 di ekspor menjadi aplikasi android yang hasilnya lebih mudah untuk dibangun sekalipun oleh pemula, lebih ringan untuk dijalankan oleh perangkat komputer dengan spesifikasi rendah dan tidak membutuhkan biaya berlangganan yang mahal sehingga Construct 3 bisa menjadi game engine pilihan alternatif bagi perancang aplikasi permainan dalam berkarya.",Teknik Informatika
2300,IDENTIFIKASI KEMEMARAN BUAH APEL MENGGUNAKAN EKSTRAKSI CIRI GLCM DAN KLASIFIKASI SVM,"Identifikasi memar adalah salah satu bagian penting dalam menentukan kualitas dari buah apel. Deteksi yang dilakuan secara manual memiliki beberapa keterbatasan yaitu sangat memakan waktu, membutuhkan tenaga kerja yang intensif dan dipengaruhi oleh pengamatan manusia. Penelitian ini menggunakan apel Granny Smith, Citra Apel yang sudah disesuaikan ukurannya menjadi 100x100 piksel kemudian diubah menjadi citra grayscale. Dalam tugas akhir ini menggunakan ekstraksi ciri GLCM yang berfungsi untuk melakukan ekstraksi ciri terhadap citra buah apel grayscale, dan klasifikasi menggunakan SVM yang berfungsi untuk melakukan klasifikasi terhadap buah apel, apakah buah apel tersebut termasuk buah apel yang memar atau buah apel yang tidak memar. Algoritma diimplementasikan menggunakan matlab R2017b. Penelitian ini menggunakan dataset sebanyak 1000 citra buah apel Granny Smith yang terdiri dari 500 citra buah apel Granny Smith memar dan 500 citra buah apel Granny Smith yang tidak memar. Sistem nantinya akan melakukan pelatihan dengan melakukan random terhadap dataset untuk dijadikan data latih berdasarkan jumlah presentase data latih yang dimasukan oleh user. Pengujian dilakukan menggunakan sistem, sistem nantinya akan melakukan pengujian dengan melakukan random terhadap dataset untuk dijadikan data uji berdasarkan jumlah presentase data uji yang dimasukan user. Hasil pengujian terbaik adalah pengujian berdasarkan jenis kernel dengan menggunakan 70 % data latih dan 30 % data uji serta jarak GLCM 10 cm menghasilkan tingkat akurasi data latih 92 % dan akurasi data uji 92,97 %.",Teknik Informatika
2346,FORECASTING UNTUK PERENCANAAN PRODUKSI SEMIKONDUKTOR (Studi Kasus di PT. UTAC Manufacturing Services Indonesia),"Departemen Production Plan and Control (PPC) adalah departemen yang merencanakan proses produksi. Karyawan departemen PPC menyiapkan perencanaan produksi dari awal bahan baku datang, proses produksi, hingga perencanaan pengiriman barang jadi ke pelanggan. Jumlah permintaan pengiriman produk ke pelanggan setiap bulannya tidak menentu, dengan kata lain bersifat fluktuatif. Untuk menangani proses produksi dan pengiriman produk kepada pelanggan, departemen PPC membutuhkan program perencanaan yang dapat digunakan untuk merencanakan pembelian bahan baku, perencanaan proses produksi, dan perencanaan pengiriman produk kepada pelanggan. Untuk membangun program yang di butuhkan departemen PPC penyusun menggunakan teknik forecasting. Tidak terdapat metode forecasting yang dapat menghasilkan hasil yang akurat pada setiap situasi dan kondisi tertentu, oleh karena itu penyusun menggunakan beberapa metode forecasting yang diterapkan pada program yang dibangun. Metode lainnya yang digunakan Penyusun dalam penelitian ini adalah Exponential Smoothing Tunggal dan Regresi Sederhana.",Teknik Informatika
2372,PENERAPAN HELPDESK TICKETING SYSTEM UNTUK MENGELOLA DATA KELUHAN PELANGGAN MENGGUNAKAN METODOLOGI PDCA ( PLAN-DO-CHECK-ACTION ) DAN ALGORITMA NAÏVE BAYES CLASSIFIER,"PT Terakorp Indonesia mengetahui bahwa pentingnya sebuah peningkatan kinerja karyawan melalui pelayanan keluhan serta penambahan fitur yang diminta oleh client yang responsif oleh karyawan. Belum tersedianya wadah untuk menangkap dan menyaring dengan jelas dan detail keluhan serta permintaan penambahan fitur yang diminta oleh client bisa saja membuat turunnya kinerja karyawan dan kepuasan pelanggan. Pengembangan sistem yang digunakan dalam penelitian ini menggunakan Ticketing System yang berfokus pada kinerja karyawan PT Terakorp Indonesia dan kepuasan pelanggan yang menggunakan jasa PT Terakorp Indonesia. Konsep ini membantu perusahaan dalam menangkap dan menyaring keluhan serta permintaan penambahan fitur yang diajukan pelanggan, tujuan dari dibuatnya sistem ini yaitu untuk memudahkan helpdesk dalam mengklasifikasikan laporan keluhan. E-ticket Internal Office System berbasis web menggunakan php dan MySQL dibuat dengan maksud untuk memudahkan dan mengoptimalisasikan dokumentasi dari keluhan dan permintaan fitur dengan harapan helpdesk lebih cepat dalam melakukan pekerjaannya.",Teknik Informatika
2392,PENGUMPULAN SAMPAH PINTAR BERBASIS INTERNET OF THINGS,"Pengumpulan sampah merupakan kewajiban yang harus diperhatikan ditambah dengan semakin meningkatnya jumlah populasi di Indonesia mempengaruhi jumlah penumpukan sampah, dampak serius yaitu dapat memperburuk kerusakan lingkungan dan penurunan kualitas kesehatan. Dengan membuat Smart Trash System, yang memiliki sistem pengumpulan sampah dengan penggunaan sensor ultrasonik, dengan sensor tersebut dapat mendeteksi level atau jumlah sampah yang terdapat pada tempat sampah, kemudian sistem komunikasi data akan mengirim informasi peringatan ke server jika sampah sudah terisi dengan parameter level volume sampah. Petugas sampah dapat mengumpulkan sampah sesuai informasi dengan memonitoring sampah melalui sistem web, selain itu tempat sampah dapat membaca kapasitas, bau, jenis sampah kering atau basah dan gas yang di timbulkan dari tempat sampah. Dengan adanya sistem pengumpulan sampah berbasis internet of things permasalahan penumpukan sampah dapat teratasi, dan waktu pengumpulan sampah menjadi lebih effisien dibandingkan dengan sistem konvensional. Implementasi yang digunakan adalah beberapa jenis sensor kemudian Arduino IDE, database MYSQL platform pengembang web PHP, dan google chrome.",Teknik Informatika
2462,RANCANG BANGUN SISTEM APLIKASI BUSINESS INTELLIGENCE DATA KUNJUNGAN PASIEN,"Sistem business intelligence data kunjungan pasien dimulai dengan tahapan integrasi data, analisis data, membuat laporan dan dashboard. Analisis data diolah dengan OLAP, KPI untuk mengekstrak informasi dari data yang tersimpan di dalam data warehouse. Hasil proses analisis data tersebut direpresentasikan dalam bentuk dashboard, kemudian digunakan sebagai pendukung pengambilan keputusan rumah sakit. Penelitian ini bertujuan untuk rancang-bangun system business intelligence data kunjungan pasien sebagai pendukung pengambilan keputusan rumah sakit pada Santosa Hospital Bandung Central berbasis desktop dengan OLAP. Penelitian ini menghasilkan kerangka sistem dan sistem business intelligence data kunjungan pasien. business intelligence dapat digunakan sebagai solusi untuk mempertimbangkan proses pengambilan keputusan dalam pengelolaan rumah sakit dan solusi dalam peningkatan kinerja pengelolaan rumah sakit untuk mencapai service excelent.",Teknik Informatika
